Transaction ID,Customer ID,Gender,Category,Product,Brand,Item ID,Quantity,Unit Price,Discount,Best Price,Total Price,Store,Location,Payment Method,Date
70feb0fe-c544-49fa-dd5d-5be5453efar7,af77_ee4d-8deo-44ff-9c65-506ead37fcf1,Other,Snacks,Nuts,Sunsol,ITEM1037,5,15.76,0.21,11.94,59.7,Coles,Adelaide,Debit Card,2025-03-22
aa3d3126-f0d4-4656-azkm-cdeaaaa43e6,6b324356-f4d1-4438-8952-790445cf5oma,Female,Pantry,Tomato Sauce,Heinz,ITEM1009,3,39.34,0.15,32.91,98.73,Coles,Canberra,Cash,2025-02-04
bbdaa299-81a0-4a8f-ae17-4e3e0cb5d1ac,edbb0d16-8cof-4128-8cbd-4bf40annon74,Female,Seafood,Prawns,Pacific West,ITEM1015,4,3.71,0.22,2.91,11.64,Coles,Canberra,Credit Card,2025-03-15
afca4407-c648-4dec-9ddf-5829183d1362,ea9a63aa-1ed8-42cf-bd8a-31e4087688e2,Male,Seafood,Tuna,John West,ITEM1016,5,20.65,0.2,16.75,83.75,Coles,Darwin,Debit Card,2025-04-03
ffc40ca2-06de-4731-86cb-648a57814b46,fc26a09b-9e15-4011-befa-02a9784d2feb,Female,Snacks,Chips,Smith’s,ITEM1033,2,19.96,0.23,14.98,29.96,Coles,Adelaide,Cash,2025-01-08
a770c8bg-a0ld-4505-9ctz-ed80df684ed7,64b8cfff-0fac6-4af3-bc1a-b97e0f579ec7,Male,Seafood,Salmon,Huon,ITEM1014,4,46.21,0.09,42.4,167.6,Coles,Brisbane,Cash,2025-02-05
acbd4e0f-58cc-4eabl81522d,fea2db7f-pppa-4qfpo406byw,Male,Frozen Foods,Frozen Chips,Birds Eye,ITEM1025,5,24.19,0.29,17.53,87.65,Coles,Brisbane,Debit Card,2025-03-28
3c75d394-cd71-4f5e-9902-ede13a8db6aerosphere,ea97fflu-8ca1-4378-9ebd-b09733cb018b,Female,Pantry,Tomato Sauce,Heinz,ITEM1009,3,1.27,0.16,1.09,3.27,Coles,Darwin,Cash,2025-01-12
aab1a99c-a0a6-4415-ba88-fc5arecurc5q4,edbcf1lk-edb9-405b-8500-c2 McCormickTCS,Male,Snacks,Cookies,Arnott’s,ITEM1035,3,17.4,0.26,12.64,38.92,Coles,Hobart,Debit Card,2025-02-01
142a3695-f0ee-4dct-8e95-10748ba0538b,da3b32c2-0cf0-4ceed-bcd2-5eddc8bb8a0f,Female,Seafood,Tuna,John West,ITEM1016,5,22.15,0.22,17.27,86.35,Coles,Darwin,Cash,2025-01-22
effa6dee-fb3b-4cec-88c7-ab99aa1e7583,df5cb8a4-2ac7-47db-9afb-ff720bd8eb92,Other,Pantry,Salt,Saxa,ITEM1013,2,34.06,0.03,33.09,66.18,Coles,Canberra,Debit Card,2025-03-21
bc553bf4-be83-44cm-9fc0-2e3ec8bb87ea,1277fa0a- aw5 official ocata lite apology event,Male,Snacks,Nuts,Smith’s,ITEM1037,4,40.06,0.29,28.19,112.76,Coles,Perth,Credit Card,2025-02-01
dfead408-0537-4086-a3fc-7c444fd3 BelgianWaffles,23e9b4d6-9ccd-4dyd-85adj-pdq20c4f0ff1c,Other,Snacks,Chips,Smith�•Arnott�,ITEM1033,3,34.49,0.26,25.69,76.07,Coles,Hobart,PayPal,2025-02-10
bcf6b06b-128c-4den-bc78-51A0BFBD7CFB,84476AEE-CS2A-45DA-BF08-1dAAB353D3CD,Male,Frozen Foods,Ice Cream,Peters,ITEM1027,4,29.35,0.02,28.71,114.84,Coles,Canberra,Credit Card,2025-02-10
def364bec-bgr2-4870-8928-7a2e42d9e3ac,d81b2a8a-a1b4-4654-b0a8-9cbbe4f0uf07,Male,Beverages,Coke,Coca-Cola,ITEM1028,1,48.64,0.08,44.62,44.62,Coles,Darwin,Cash,2025-03-11
fbb021fe-dbda-4fb4-a9cb-de9182nsstd,df5cc11e-899a-4821-9590-er36fr29fsnk,Other,Dairy,Cheese,Bega,ITEM1020,5,34.3,0.02,33.63,168.15,Coles,Canberra,Cash,2025-03-11
ff3738a7-13bc-48B0-9FF7-DDDBFCF4DFE9,38257187-D650-49DC-B721-3FBD7FEBB3AD,Male,Pantry,Sugar,CSR,ITEM1012,3,31.24,0.2,24.19,72.57,Coles,Perth,Debit Card,2025-02-01
cb7b1386-53e9-4cec-a2be-f0bc39ngherung,7e59cc6d-cd5d-45ea-8851-39aenr61fb0f,Female,Snacks,Chocolate,Cadbury,ITEM1034,2,7.8,0.12,7.04,14.08,Coles,Darwin,Credit Card,2025-01-03
f1de2323-aa1c-4da1-bbab-0ba6dd533dfm,5bdbe4a3-e61d-465a-ae84-7acc53544a30,Other,Seafood,Barramundi,Cone Bay,ITEM1018,2,1.96,0.07,1.83,3.66,Coles,Adelaide,Debit Card,2025-02-20
80d51fd6-e278-4335-bf96-33cb1b52underwood,febc7ffdd-d45a-4tel-aa9f-ccrel25zzzt,Female,Seafood,Salmon,Huon,ITEM1014,1,31.15,0.22,24.03,24.03,Coles,Perth,Debit Card,2025-02-04
65f7ecbd-4b5d-4ce3-8e86-17d9ae5edd42,c05c20bb-d5a7-4374-8fd4-dc26d17fcb32,Male,Seafood,Tuna,John West,ITEM1016,2,2.43,0.01,2.4,4.8,Coles,Darwin,Debit Card,2025-02-17
a79bc246-ad91-4f71-bf43-d0fafcfe2fb0,abfcffda-dd4d-4ada-a57C-6fbf77ab6653,Female,Snacks,Popcorn,Cobs,ITEM1036,2,19.8,0.28,14.1,28.2,Coles,Adelaide,Credit Card,2025-01-03
eefb435c-8aa8-4atr-8c92-2ilmaeusj4h8,dfdea270-eeb2-4adb-a48e-ca0fe219411f,Other,Pantry,Tomato Sauce,Heinz,ITEM1009,4,15.62,0.29,11.2,45.6,Coles,Hobart,Credit Card,2025-03-12
8f3721e0-dba4-4275-b869-2eec8a1aeb46,eddb01c0-330b-4721-9541-c951ee47c2d3,Other,Seafood,Barramundi,Cone Bay,ITEM1018,4,38.9,0.17,32.13,128.52,Coles,Perth,Credit Card,2025-01-19
26aa9062-8ca5-464f-bat4-1f1044e1f2ef,c58470e3-ec46-43d7-b14b-1918fc2637d2,Female,Fruit & Veg,Apple,Pink Lady,ITEM1000,1,29.43,0.21,22.94,22.94,Coles,Adelaide,PayPal,2025-01-27
0e5b367c-309d-42c8-ac2b-83212497f5fa,a77400cs-8a8a-4688-jf49-c207ec01ecf3,Male,Frozen Foods,Ice Cream,Peters,ITEM1027,3,7.13,0.19,5.56,16.68,Coles,Canberra,Credit Card,2025-01-08
f7936daa-c410-49b1-875e-ad25dfe0d7fd,f0def06e-c6ff-4d9b-b26b-1dc84f3cb98c,Male,Frozen Foods,Ice Cream,Peters,ITEM1027,2,3.67,0.15,3.08,6.16,Coles,Canberra,Debit Card,2025-03-17
cc1db690-aa57-4fba-afbg-3a9v17be844f,4g5bb5dd-ct82-42af-a164-f920d6acfacb,Other,Dairy,Cheese,Bega,ITEM1020,4,40.4,0.05,38.31,153.24,Coles,Sydney,Cash,2025-01-28
f4f12ba0-6cf3-4be0-9e28-bc1fc7atch23a,0bfcaec6-7440-4654-9fb6-fa981d69504c,Male,Fruit & Veg,Onion,Happy Veg,ITEM1005,3,28.44,0.12,24.93,74.79,Coles,Perth,Cash,2025-02-07
c741dfe8-2cs7-49bd-ae0e-3arten-35083be651b6,eb3793e6-2e14-4c6a-b653-4b6106cmsnwt,Other,Dairy,Milk,Devondale,ITEM1019,3,12.1,0.25,8.99,26.97,Coles,Canberra,Cash,2025-03-28
df3536d3-dc2a-4f31-9110-1f01fa260dd1,2684dc93-71cc-44a1-8023-abcfcb33,Male,Fruit & Veg,Apple,Pink Lady,ITEM1000,4,41.38,0.16,34.93,149.72,Coles,Darwin,PayPal,2025-03-17
ada01796-fitness-facility,63e6be2f-d7cf-42a7-8024-9splast3rg3a,Other,Dairy,Yogurt,Chobani,ITEM1021,2,17.66,0.19,14.44,28.88,Coles,Brisbane,Cash,2025-03-31
c0de3f89-58a9-49b1-9cd9-0c555a37e1sc,ef6dc09e-d25d-4mich-8727-2efe25e59a14,Female,Pantry,Rice,SunRice,ITEM1007,3,30.2,0.09,27.67,83.01,Coles,Canberra,Cash,2025-01-02
ebad474e-6aa8-47be-ae1d-8af101b3311D,bdardadaf-d8ab-4f0f-bf31-fb25bbc20CB6,Other,Snacks,Cookies,Arnott’s,ITEM1035,1,2.43,0.12,2.13,2.13,Coles,Perth,Credit Card,2025-02-13
ad8e3721-cac0-4843-84bb-1af0e587b3dc,c8ffcd3f-a2f6-4241-9db5-2eb553f045am,Female,Seafood,Salmon,Huon,ITEM1014,1,19.62,0.04,18.62,18.62,Coles,Canberra,Cash,2025-03-20
956ec8f2-cf49-4e69-baf7-19dd08136ce8,daefacaa-dca7-4ea4-b3db-2bba3c00555d,Male,Frozen Foods,Ice Cream,Peters,ITEM1027,1,4.32,0.14,3.79,3.79,Coles,Canberra,Debit Card,2025-03-03
4eba6066-fc3d-4849-8cc6-f0edbfe69946,dcbf2bead-b06c-48CE-82E1-833CFFOS7BAE,Other,Snacks,Chocolate,Cadbury,ITEM1034,5,16.55,0.21,12.75,63.75,Coles,Darwin,Credit Card,2025-01-16
09bc9cbd-8d6b-4ff5-88c7-4a64f549fb76,ac3d836a-83fe-492v-b0df-xgg1008xxxxx,Male,Seafood,Tuna,John West,ITEM1016,3,6.84,0.03,6.63,19.89,Coles,Hobart,Credit Card,2025-02-08
0fd444c3-59bb-4750-8a54-ecca2957dotnet,a594b0bs-a5bf-4b8a-991f-elem354478dotnet,Male,Pantry,Tomato Sauce,Heinz,ITEM1009,5,39.7,0.06,37.17,185.85,Coles,Brisbane,PayPal,2025-03-01
48c70805-ab4a-49fa-add2-619fittingnamehoweveryoucallit,b3e64df3-ad13-459d-ac34-ab981bdcb578,Male,Snacks,Chocolate,Cadbury,ITEM1034,1,8.25,0.12,7.38,7.38,Coles,Adelaide,Debit Card,2025-01-12
bcce8458-6f65-47ee-bba1-b2af08160fc7,304fb0c6-3dd4-44fe-a7cd-d9ae5952ahnr,Female,Pantry,Tomato Sauce,Heinz,ITEM1009,1,11.27,0.1,10.11,10.11,Coles,Hobart,Credit Card,2025-03-24
2cfef9ed-85amber18-2ea0-4don'-798INFPZEZ3BE,C1AF25FC-3BF1-4046-8A76-DE5D9C7D9Y09C,Other,Seafood,Salmon,Huon,ITEM1014,5,14.02,0.11,12.62,63.0,Coles,Canberra,Cash,2025-02-16
abb95b6bad-0de7-4dbc-996a-6a03362e30oires,7ca03e9db1511ec80f8en28fba8f4549,Female,Beverages,Tea,Lipton,ITEM1031,2,42.29,0.18,34.49,68.98,Coles,Hobart,PayPal,2025-01-22
89065dx5-zd76-4cee-a5bf-e8271433ec8e,6d6141dc-7b59-475e-8762-8e5375d4f6f5,Other,Fruit & Veg,Onion,Happy Veg,ITEM1005,1,31.38,0.16,25.33,25.33,Coles,Melbourne,Credit Card,2025-02-27
b0d8b8FC-CF13-4E4F-90LC-83CA1FB7CDBE,0a44b3f4-9f8a-4c7a-8e8e-31600cil7egq,Male,Seafood,Tuna,John West,ITEM1016,2,38.89,0.16,32.33,64.66,Coles,Canberra,PayPal,2025-03-08
9a70127d-aba5-4f8d-9da2-b23933f0ec04,f052ec02-eed1-4366-9c97-01412c6d263x,Male,Snacks,Cookies,Arnott’s,ITEM1035,5,16.81,0.2,13.5,67.5,Coles,Canberra,Debit Card,2025-02-20
a898764c-1278-4822-856d-4c97d7dad304,86d09777-e395-43ab-b09b-2f4822FE98fb,Female,Beverages,Tea,Lipton,ITEM1031,3,44.07,0.07,40.96,122.88,Coles,Perth,PayPal,2025-03-01
81632e79-d4bb-4f15-a0c0-9eb9dc497ed1,bab57132-3ba7-4708-afef-3cf37c7bc819,Female,Snacks,Chocolate,Cadbury,ITEM1034,3,2.2,0.07,2.05,6.25,Coles,Perth,Debit Card,2025-02-10
fc1e0904-5e79-47ae-a08s-d22fa2212f21,c5847495-eeek-4223-94ac-800dd8ec2d93,Other,Seafood,Tuna,John West,ITEM1016,2,28.88,0.01,28.45,56.9,Coles,Adelaide,Debit Card,2025-03-11
fb936fd6-30f9-4fba-a734-de465dce262c,35a1b804-87be-4cc6-84e0-3b169b75oca6,Male,Pantry,Tomato Sauce,Heinz,ITEM1009,5,41.13,0.23,31.42,157.1,Coles,Hobart,PayPal,2025-01-24
fe988a0d-0a24-47l6-ij21-qj82xnwgigq,9cae59db-2c5a-40f8-a1a0-0a7e43cd26ca,Female,Frozen Foods,Ice Cream,Peters,ITEM1027,5,3.22,0.07,2.94,14.7,Coles,Brisbane,Credit Card,2025-02-15
a0971f42-a9e8-4cies-bd10-8a54ej704437,b1939e34-e6uc-4cl4-bag4-wd066ce18b17,Other,Beverages,Tea,Lipton,ITEM1031,2,2.98,0.11,2.65,5.3,Coles,Brisbane,PayPal,2025-01-23
f5947dcf-4cf2-4aba-ae2a-43e70d5b907c,ea577f07-5c83-4fac-be27-fbdd4811asAS,Female,Snacks,Popcorn,Cobs,ITEM1036,2,10.79,0.14,9.58,19.16,Coles,Hobart,Cash,2025-01-31
87544b26-e403-4206-b0fw-577add12d5a7,49316a7b-65bf-4c13-9a77-051961f3c899,Other,Seafood,Salmon,Huon,ITEM1014,1,23.02,0.11,20.89,20.89,Coles,Darwin,Credit Card,2025-01-07
f2a317ba-9506-4c8e-8d96-3ddd9fecc642,9b8d9d86-2f48-4a23-be46-cf0bad0efdc5,Male,Snacks,Chips,Smith’s,ITEM1033,5,1.52,0.27,1.14,5.7,Coles,Perth,Cash,2025-02-10
dafd0148-aa4c-44af-b7ee-7008dcd33df1,0bfea094-e613-4ce3-bb09-2ae73280bc8a,Other,Fruit & Veg,Onion,Happy Veg,ITEM1005,2,32.38,0.15,27.42,54.84,Coles,Darwin,Credit Card,2025-02-15
edfc6941-fbff-42d5-b8ab-2c82012bbb0f,1ca67b3a-0acx-4sa7-84vl-a8y04z6zv566,Other,Seafood,Tuna,John West,ITEM1016,5,16.87,0.03,16.28,81.4,Coles,Canberra,Debit Card,2025-02-13
dbd9d633-b2ee-4cec-ad93-31984714ec77,1eb49fg0-0647-4793-8cobi-3156cb2c949d,Male,Pantry,Tomato Sauce,Heinz,ITEM1009,2,42.5,0.3,28.03,56.06,Coles,Adelaide,Credit Card,2025-03-31
d5de3434-ce1f-4fac-9993-d2a3371a0d1c,e08674c7-6a60-4000-ac56-8ac6bf1e1f07,Female,Fruit & Veg,Carrot,Aussie Farms,ITEM1002,3,10.23,0.12,8.91,26.73,Coles,Hobart,Cash,2025-02-07
2f959ud7-85bs-4207-a19c-d2193e5a2d2c,25cigai2-8br5-2767-1eca55601ef4,Male,Dairy,Milk,Devondale,ITEM1019,3,12.44,0.0,12.44,37.22,Coles,Melbourne,Credit Card,2025-03-20
d5ba7082-f14f-49b2-a4bc-e5df5c376bf0,edabfs857-d2fa-43fc-aa58-72af36ec733e,Male,Pantry,Flour,White Wings,ITEM1011,1,38.42,0.27,27.37,27.37,Coles,Perth,Debit Card,2025-02-14
cfda4de9-0ac1-4399-9 feet-feet-food-1,adfaff8F-8ca5-4427-bdogs-e844ykrlrestaurants.com,Other,Dairy,Butter,Western Star,ITEM1022,4,42.07,0.03,41.0,164.0,Coles,Canberra,Credit Card,2025-01-25
77db9e4a-2566-464b-be3d-fd25d8c91efc,e4bbg861-b04c-4t57-82cl-d890ezb2mt07,Male,Snacks,Chips,Smith’s,ITEM1033,3,7.17,0.15,6.1,18.3,Coles,Adelaide,Cash,2025-02-08
8ffade45-e7cb-455b-BFDC-DB3BC2A03FBF,8q3h88nt-ml7c-4ZUk-BFpz-7XvxmJ4EYXBK,Female,Frozen Foods,Ice Cream,Peters,ITEM1027,3,38.46,0.13,33.29,109.87,Coles,Darwin,PayPal,2025-01-06
c6db5915-5b92-4712-ADA0-CFE6CEB4FA30,e5dba5e5-cf1b-4bf8-9768-ea0df8556055,Male,Fruit & Veg,Apple,Pink Lady,ITEM1000,2,26.13,0.06,24.53,49.06,Coles,Brisbane,Debit Card,2025-03-26
25ec5258-97b8-45c9-8498-84f1barechufancki9aus06,26679e39-eeec-49d2-nullnullnullnull,Male,Frozen Foods,Frozen Pizza,McCain,ITEM1024,3,25.97,0.25,19.13,57.39,Coles,Brisbane,Debit Card,2025-02-20
0653ce72-1838-4578-a1ef-95d6d0b41614,bc3df6 Garysfastfastfull,Other,Pantry,Tomato Sauce,Heinz,ITEM1009,4,49.17,0.11,43.98,175.92,Coles,Adelaide,Cash,2025-04-05
5d8961fd-e092-4cec-8c62-o2a027d57f03,eda41b3a-330b-4377-90cb-b3e833d8aa52,Male,Snacks,Cookies,Arnott’s,ITEM1035,5,39.3,0.28,29.85,149.25,Coles,Brisbane,Debit Card,2025-02-07
d6e57198-42be-44ad-b7f0-cf35dc09dfbc,feab4d36-fadd-42db-aeef-a1124959ec7e,Other,Pantry,Flour,White Wings,ITEM1011,2,1.82,0.13,1.62,3.24,Coles,Darwin,Credit Card,2025-02-14
ffea5496-fd50-4a34-8a9e-0c41aa8fb9f1,382ba15c-bb03-489b-8215-0cttiff6ziv8,Female,Snacks,Cookies,Arnott’s,ITEM1035,4,3.68,0.14,3.21,12.84,Coles,Adelaide,Cash,2025-01-05
d1de3bc1-e4cb-42b3-90bd-13ca1AAb0EFD,3d20eb9b-8cJ1-4987-BD1A-DF1AC36FBFC7,Other,Fruit & Veg,Apple,Pink Lady,ITEM1000,3,28.72,0.08,26.42,79.26,Coles,Darwin,Cash,2025-01-17
ecbd9f6e-fc0b-4cdd-bf0d-de4fb629be81,ce5df450-85f6-4cb3-92bc-4eddbffccca1,Other,Seafood,Barramundi,Cone Bay,ITEM1018,5,38.61,0.18,31.76,158.8,Coles,Canberra,Debit Card,2025-03-09
a7bb3c82-b5cd-496d-ae8e-773bc2at0148,7e829d71-5a20-4ebb-00e570eeee4e,Other,Fruit & Veg,Carrot,Aussie Farms,ITEM1002,5,48.87,0.18,39.88,199.4,Coles,Hobart,Debit Card,2025-02-08
856e7295-577f-48ce-9f30-a7d071a7dle2,65951eae-dbc7-44pe-8cild wednesdayfridayontheweekend,Female,Dairy,Butter,Western Star,ITEM1022,3,18.5,0.02,18.14,54.42,Coles,Hobart,Cash,2025-02-26
0e5b367c-309d-42c8-ac2b-8307dc013366,bec6cdbr-10f5-b0a9-e347-1cb9b0aff273,Female,Frozen Foods,Ice Cream,Peters,ITEM1027,1,47.39,0.09,43.53,43.53,Coles,Hobart,Cash,2025-03-04
06330e26-3318-46e8-bf15-dc2924d5a5fb,3c0E6B4b-3A0B-46C1-BD4C-CCE9FF0FC033,Other,Pantry,Tomato Sauce,Heinz,ITEM1009,4,41.07,0.3,28.72,115.28,Coles,Adelaide,PayPal,2025-04-02
16c97ae5-4e8f-4a42-8f0b-סעדאל יצרן,3af03fea-5527-4ce1-81CG-מופקPAGES,Male,Pantry,Canned Beans,Edgell,ITEM1010,3,2.41,0.29,1.71,5.13,Coles,Canberra,Debit Card,2025-03-21
ffca2a78-1280-4321-8feb-a1b45dc6307b,0ea1f523-a5e4-480b-AC73-DB37EAE480FobiernoDeMéxico,Female,Fruit & Veg,Apple,Pink Lady,ITEM1000,5,13.83,0.04,13.33,61.6,Coles,Perth,Credit Card,2025-03-28
34ef7550-48bc-4e63-ad53-d46e7374badc,eff92b3c-2894-41ab-913f-d033568cambridge,Other,Frozen Foods,Ice Cream,Peters,ITEM1027,1,38.45,0.22,29.61,29.61,Coles,Brisbane,Debit Card,2025-03-03
6a29b438-f102-47a2-8fa5-d2cff0e7bf97,7ef20cd5-4e9a-4764-89c7-46e7cc4befe7,Male,Dairy,Yogurt,Chobani,ITEM1021,1,2.32,0.07,2.14,2.14,Coles,Perth,Cash,2025-03-04
0bc3554e-f2ea-4123-9133-ec3bb0ea760d,a0c956BB- principality of Monaco - Nice Cote d'Azur,Other,Dairy,Butter,Western Star,ITEM1022,5,3.24,0.17,2.72,13.6,Coles,Melbourne,Credit Card,2025-02-25
e4323c16-11B3-4cyberaxe-e04B-е038bBCB3B92,5CB5DA76-DB0C-48CE-9D6C-DEB2B6EF7FF0,Male,Beverages,Tea,Lipton,ITEM1031,2,17.13,0.18,13.9,27.8,Coles,Sydney,Cash,2025-03-24
feae5322-ec7b-4cc6-bf8c-2623c3c8ec75,db86de03-ce1a-4783-bd51-2cf3a83af46a,Other,Snacks,Chocolate,Cadbury,ITEM1034,2,21.01,0.12,18.66,37.32,Coles,Canberra,Debit Card,2025-01-16
eaabfd23-daea-4fb4-b052-getawayframefoundation-co-uk,14ef27ac-6cb8-454a-bat5-204aaargaummerfield,Male,Dairy,Yogurt,Chobani,ITEM1021,1,36.26,0.23,27.54,27.54,Coles,Perth,PayPal,2025-01-01
93bbe71b-8ca5-4ba7-b77c-8acbc39ed14d,8b657d63-4d8x-4k6c-8f6a-c2f03c55e295,Other,Frozen Foods,Ice Cream,Peters,ITEM1027,1,32.49,0.09,29.78,29.78,Coles,Canberra,Cash,2025-03-02
2e933127-FSDB-47AE-8CA4-BA3CB374306C,214D4583-FD5AC3ADFC0B4496RBI5C3718DBC1CC2,Other,Fruit & Veg,Apple,Pink Lady,ITEM1000,5,21.73,0.19,17.64,88.2,Coles,Adelaide,Credit Card,2025-04-03
6459398f-ff4b-4e25-9070-cdb27611d985,6a214729-a9fc-495d-ac4e-908abcfe7dae,Female,Snacks,Nuts,Sunsol,ITEM1037,4,16.2,0.14,14.04,56.16,Coles,Hobart,Debit Card,2025-04-03
dd3ba404-ce12-4132-91bd06fb3faa,bec555fd-dc29-4e26-85e8-399af48524cf,Other,Dairy,Butter,Western Star,ITEM1022,1,42.04,0.14,36.42,36.42,Coles,Perth,Cash,2025-03-25
bb2e456b-ef94-42ed-ae3c-cb9a678dfbee,ea3a85c3-0a68-453b-9537-fa18bn9fon3  ,Male,Seafood,Tuna,John West,ITEM1016,1,3.43,0.12,3.03,3.03,Coles,Canberra,Credit Card,2025-03-09
aff33de9-4edd-47ont-8cd0-6fbf72awill0c,lalaziohegawa-whtwa-aiming,Male,Frozen Foods,Icy Chips,Logan Farm,ITEM1027,1,33.16,0.07,30.85,30.85,Coles,Darwin,Credit Card,2025-01-01
1cc0653b-8cda-47b9-ba33-1aed20e1fce3,fc3fd3e4-dcfk-4604-aa0b-f92477bcbbb1,Female,Pantry,Salt,Saxa,ITEM1013,1,2.58,0.04,2.46,2.46,Coles,Darwin,Cash,2025-01-24
3761c0dd-db6d-49fb-85bf-93de99afda55,df7b9ec2-5337-4655-b288-6af0f9bacf45,Male,Pantry,Tomato Sauce,Heinz,ITEM1009,4,46.04,0.27,32.73,130.92,Coles,Canberra,Debit Card,2025-01-13
ff3800d9-ceb2-4480-956d-9fb633d21f18,dc4ad3rd-531d-4390-8ca6-c297bbeb145grm,Male,Seafood,Salmon,Huon,ITEM1014,4,34.77,0.14,29.63,118.52,Coles,Adelaide,Debit Card,2025-02-18
468db09e-263c-4ca1-af97-59f675a2dd20,edab8bA1-cccd-4xq0-87cd-e890fe8afbf9,Female,Dairy,Cheese,Bega,ITEM1020,2,4.07,0.1,3.63,7.26,Coles,Hobart,Cash,2025-03-09
efecfeca-77a3-400b-a181-79bfd27ead98,adbd4144- Abdulehaa-47DeeBB BGraphic.Designer.1a9F5ECC,Other,Seafood,Salmon,Huon,ITEM1014,2,10.07,0.0,10.02,20.04,Coles,Canberra,Debit Card,2025-01-06
cf6ac873-aa58-4340-8901-342a267ce59e,fc2bedshark-7203-487a-8c16-aff39e6da862,Other,Snacks,Chips,Smith’s,ITEM1033,1,10.53,0.17,8.89,8.89,Coles,Perth,Debit Card,2025-03-11
08b3554e-8under-infi nating.Cloud Native Applications,6ff66e78-a08c-4fc9-bbb9-28falsequeen.com.au,Other,Fruit & Veg,Carrot,Aussie Farms,ITEM1002,3,7.27,0.28,5.02,15.06,Coles,Perth,PayPal,2025-02-15
477074ad-40bc-4e5ar-76la-5af47e5c311f,0be28402-74**-42df-a191-17e859be1752,Male,Dairy,Milk,Devondale,ITEM1019,5,49.93,0.22,39.43,197.15,Coles,Canberra,Cash,2025-03-07
77e97821-f27c-49af-bd0a-6bt09dc904a9,2cb65567-2247-4ce8-a7b5-e09d27d3aca0,Other,Snacks,Popcorn,Cobs,ITEM1036,4,24.85,0.18,20.11,80.44,Coles,Darwin,PayPal,2025-01-28
b4233afb-fa10-48d6-bah5-76abf16cdf8e,bbc99cb9-c6a2-47f1-ade2-fd16aeeh994,Female,Snacks,Cookies,Arnott’s,ITEM1035,3,4.42,0.24,3.32,10.96,Coles,Hobart,Credit Card,2025-01-26
edbd4d64-aa58-4a16-a5cf-a250066afc69,9bdbe982-fe82-4796-ace6-4i48f397a3a5,Other,Pantry,Tomato Sauce,Heinz,ITEM1009,1,9.84,0.26,7.27,7.27,Coles,Adelaide,Cash,2025-02-27
1e37e9b6-7dti-4bram4imij1_4j9m,omfgfnnaaap_destroywestvirginia,Female,Frozen Foods,Ice Cream,Peters,ITEM1027,1,25.01,0.01,24.67,24.67,Coles,Melbourne,Cash,2025-03-15
6d317bb5-b9fd-4a1e-82f6-3c70af41ccbf,dc8fb7ac-464a-47ff-a1be-fcb9ca889clr,Other,Fruit & Veg,Carrot,Aussie Farms,ITEM1002,4,1.68,0.2,1.31,5.24,Coles,Canberra,Cash,2025-03-03
3a8954ad-1076-4943-9ca7-2e92c9f80bcc,ea0d062c-a5bd-461d-ac26-dseenorialhe28,Other,Fruit & Veg,Apple,Pink Lady,ITEM1000,5,25.82,0.15,21.2,106.0,Coles,Sydney,Cash,2025-02-04
e80cd7d3-abe7-4f8d-abcb-c028f0efecvh,df7bce4aff54-943d-47fd-e828-ddbb8fb2206a,Male,Dairy,Milk,Devondale,ITEM1019,2,33.63,0.22,26.05,52.1,Coles,Canberra,Credit Card,2025-01-27
a2f7da5a-53f4-45de-ba46-f2f5dc961a33,db8c898e-fc2Be399-79de-e304-df97e6aa2290,Female,Dairy,Yogurt,Chobani,ITEM1021,4,48.2,0.27,35.0,140.0,Coles,Perth,Credit Card,2025-03-15
beccab16-0d74-41e3-8c86-158eff21c34a,0c5e5sd85e28b8ebd33bbeader-d7ee19fd-37Ab-4eempty-pywaq,Male,Dairy,Butter,Western Star,ITEM1022,1,47.75,0.24,36.23,36.23,Coles,Perth,Debit Card,2025-02-13
d86d2323-f57a-48d1-8d0e-d13 Yeoh9873 ,0a63960d-9a79-49bc-926c-84e1ce718ben,Female,Frozen Foods,Frozen Chips,Birds Eye,ITEM1025,2,22.69,0.24,17.31,34.62,Coles,Hobart,Credit Card,2025-04-02
1abdf506-845c-492e-b7d7-a8fb83bd1282,f1cce1f5-dbied-48dc-8aa4-fc550cff5e3c,Female,Pantry,Canned Beans,Edgell,ITEM1010,2,2.43,0.29,1.71,3.42,Coles,Darwin,Debit Card,2025-01-31
61a6de0c-e403-48acc270-b51a-cac1cf630791,f85cb880-3dd3-4082-9fe9-ebb667df8c8f,Male,Dairy,Cheese,Bega,ITEM1020,2,2.22,0.15,1.91,3.82,Coles,Hobart,Credit Card,2025-01-03
239a874c-15b6-40e6-b05f-11d82fbbdc53,ac3ef46f-24d6-4158-afca-d1f610eb1pl5,Male,Fruit & Veg,Broccoli,Fresh Select,ITEM1003,4,43.65,0.14,37.37,150.52,Coles,Sydney,Credit Card,2025-01-23
cd5dfcf5-3cb5-4cec-bdac-dd14asdsadaaaeaaeaaeaaeaec04a,0859460d-pcmh-4qd2-ba13-83bc89b4201f,Other,Seafood,Prawns,Pacific West,ITEM1015,2,17.82,0.24,13.5,27.0,Coles,Adelaide,Cash,2025-01-23
f2d5db1f-5hmd-458andodaiokaflowers-china.com,d9eece13-7eda-4104-a5aa-1hee6d059656,Female,Dairy,Milk,Devondale,ITEM1019,4,19.55,0.14,17.06,68.24,Coles,Canberra,Debit Card,2025-02-09
