item_id,item_name,brand,category,best_price,unit_price,total_price,discount,quantity,unit_type,date,sub_category,transaction_id
538757,Old El Paso Mexican Burrito Tortillas,Uncle Toby,Pantry,7.68,14.95,7.81,47.78,1,L,2025-02-26,Condiments,84e834e7-dc1f-4b49-a44c-fe72144e4256
201005,Black & Gold Creamed Corn,Lindt,Snacks & Confectionery,8.07,11.57,22.21,36.0,3,Kg,2025-01-01,Snacks,690b4372-e024-4be8-9a5c-3607f02720d2
614794,Maggi Mexican Nachos Recipe Base,McKenzie's,Pantry,1.56,11.06,28.68,48.14,5,Kg,2025-02-19,Beverages,423b9a7a-1634-4677-a3ed-f372b24d1df5
287490,Old El Paso Mexican Burrito Tortillas,Old El Paso,Pantry,7.95,11.25,30.65,45.51,5,L,2025-03-08,Beverages,da7f1595-1855-481f-8f43-acc3a034a934
856753,Black & Gold Creamed Corn,Old El Paso,Snacks & Confectionery,8.62,10.89,27.11,17.03,3,Kg,2025-03-26,Snacks,75ae8ee3-979e-4c13-8cd5-253197b425f2
896304,Old El Paso Mexican Burrito Tortillas,Wonka,Pantry,1.12,11.62,20.91,10.03,2,L,2025-02-19,Beverages,d3e181b2-e2c9-4bad-b6ec-3ffc844e33d6
106678,Mainland Sweet Cinnamon Spreadable,Continental,"Dairy, Eggs & Fridge",3.71,10.05,10.83,46.14,2,Kg,2025-02-07,Condiments,de5a33f9-bce5-4766-964e-37036c16d78b
818236,Wonka Runts Fruit Candy,McKenzie's,Snacks & Confectionery,2.53,3.08,4.8,22.1,2,Kg,2025-02-05,Snacks,70b263db-c4b5-4368-b76a-00e02dcf8317
993932,Chobani Yogurt,Uncle Toby,"Dairy, Eggs & Fridge",4.42,3.4,9.91,41.7,5,L,2025-02-21,Condiments,a23a91bd-05ea-46cc-957c-ec231cfd88c8
695677,Lindt Excellence Chocolate,Mainland,Snacks & Confectionery,8.57,2.63,4.07,22.57,2,each,2025-03-15,Snacks,94b1d726-1b29-4f58-aabf-3e209fa19485
622911,Wonka Runts Fruit Candy,Mainland,Snacks & Confectionery,2.94,5.48,4.9,10.66,1,Kg,2025-04-04,Snacks,875d3ee3-2ea8-4cca-8d0b-d56d6b92d7fb
866943,Continental Cup A Soup,McKenzie's,Pantry,6.49,11.06,35.23,36.3,5,each,2025-01-30,Condiments,30296169-ff47-4167-ac47-426e710441f5
136940,Lindt Excellence Chocolate,Lindt,Snacks & Confectionery,2.5,2.86,9.81,14.22,4,Kg,2025-02-17,Snacks,38a07ebc-2a43-4d05-ad6c-05059e81d8d2
818984,Wonka Runts Fruit Candy,Wonka,Snacks & Confectionery,8.52,6.36,23.36,8.19,4,Kg,2025-02-11,Snacks,8eb4ab5b-ceaf-4903-9d4a-f1a4428dfb25
554638,Black & Gold Creamed Corn,Sabco,Snacks & Confectionery,3.25,12.6,54.02,14.26,5,Kg,2025-02-06,Snacks,0f7157e3-83f0-4350-adfe-e175e3696989
798638,Devondale Long Life Milk,Continental,"Dairy, Eggs & Fridge",8.04,9.25,17.99,2.74,2,L,2025-02-22,Condiments,a0bfdf39-95a6-4121-8ab6-4382dfb76543
723924,Sabco Kitchen Sponge Cloth,Uncle Toby,Cleaning & Maintenance,7.91,8.23,16.98,48.42,4,each,2025-01-12,Surface Cleaners,55cc9534-7e8f-4120-8d61-bbafb24f6f48
873465,Lindt Excellence Chocolate,Lindt,Snacks & Confectionery,5.92,3.94,10.47,11.46,3,each,2025-01-03,Snacks,1b5191cf-ddb3-4771-9204-ff1ac67230d6
583448,Devondale Long Life Milk,Mainland,"Dairy, Eggs & Fridge",1.4,4.62,11.73,49.23,5,each,2025-01-09,Beverages,5fc7e8d4-de43-4d23-a86e-6e8415664c62
962603,Bref Toilet Cleaner,Old El Paso,Cleaning & Maintenance,3.49,6.2,22.44,9.51,4,L,2025-01-09,Surface Cleaners,4a8e31ac-952d-4d77-a632-4b60d3d690d4
405807,Old El Paso Mexican Burrito Tortillas,Continental,Pantry,8.69,8.17,12.45,23.82,2,Kg,2025-03-24,Snacks,0567001e-6349-4708-9de6-9b476543fad2
575984,Maggi Mexican Nachos Recipe Base,Lindt,Pantry,7.24,6.67,8.13,39.08,2,Kg,2025-03-27,Condiments,5701ab25-91d4-4e2e-8fda-bafb5f6f884e
881720,Continental Cup A Soup,Uncle Toby,Pantry,3.9,3.04,10.8,11.15,4,Kg,2025-01-04,Snacks,9dc24153-fdcf-4187-9f0f-594d868edf30
184784,Sabco Kitchen Sponge Cloth,Lindt,Cleaning & Maintenance,7.8,10.92,7.49,31.43,1,L,2025-04-05,Surface Cleaners,4f4866d0-82dd-4f99-88df-888190ac42ac
487990,Lindt Excellence Chocolate,Continental,Snacks & Confectionery,7.1,14.94,39.84,46.66,5,each,2025-01-21,Snacks,65b1b058-f696-4007-a6d6-e31fc7f22921
144046,Wonka Runts Fruit Candy,McKenzie's,Snacks & Confectionery,7.23,10.38,20.61,0.71,2,each,2025-03-23,Snacks,dfa6152f-5f94-42d4-9d3b-7ff22184ff74
356447,Old El Paso Mexican Burrito Tortillas,Sabco,Pantry,0.57,13.05,50.4,3.45,4,each,2025-01-22,Snacks,4de5fec5-528e-4417-9b77-98eaba18de96
840884,Chobani Yogurt,Old El Paso,"Dairy, Eggs & Fridge",8.28,7.71,35.98,6.67,5,each,2025-02-19,Condiments,3d92a8c1-04fc-47bf-8450-d0032898c6ac
698735,Old El Paso Mexican Burrito Tortillas,Continental,Pantry,2.15,9.11,18.96,30.62,3,L,2025-01-31,Condiments,3adbd67b-fa64-439d-ac8e-0dee9edd6c18
812830,Old El Paso Mexican Burrito Tortillas,Old El Paso,Pantry,2.59,8.98,29.07,35.26,5,Kg,2025-02-12,Beverages,0f9eeb93-2780-40f8-9668-b2259c7e6e5f
248935,Old El Paso Mexican Burrito Tortillas,Lindt,Pantry,7.25,12.71,16.22,36.21,2,Kg,2025-01-19,Beverages,45c8d327-b866-4b97-9374-cdebec835fbc
959421,Black & Gold Creamed Corn,Lindt,Snacks & Confectionery,8.84,11.41,10.68,6.43,1,L,2025-02-18,Snacks,ddfa16a0-4be9-4aa6-8d86-10e68b4d8d94
400523,Maggi Mexican Nachos Recipe Base,Wonka,Pantry,7.22,3.28,13.48,17.78,5,L,2025-01-21,Beverages,33312256-93fc-440e-b95c-ab9668fe21c4
368788,Lindt Excellence Chocolate,Continental,Snacks & Confectionery,6.85,13.0,20.78,46.72,3,Kg,2025-01-25,Snacks,acc7a607-d5e4-4547-857b-2265d33771e3
670570,Maggi Mexican Nachos Recipe Base,Lindt,Pantry,8.56,13.6,48.73,10.42,4,L,2025-03-29,Beverages,908fea3c-7e86-4673-b7ca-ba297893abe5
350305,Surface Cleaners,Uncle Toby,Cleaning & Maintenance,2.63,4.29,16.78,21.79,5,L,2025-01-15,Surface Cleaners,f1d49c4f-e824-4848-a808-765310a69568
149394,Maggi Mexican Nachos Recipe Base,Lindt,Pantry,6.41,13.1,27.04,31.19,3,L,2025-01-06,Beverages,983ad89a-6d2c-48c6-8656-6da7026bbd2d
170728,Mainland Sweet Cinnamon Spreadable,Continental,"Dairy, Eggs & Fridge",6.51,9.32,14.3,48.86,3,Kg,2025-02-16,Condiments,adc65a67-465f-439b-a312-b7426f02711f
929730,Sabco Kitchen Sponge Cloth,Uncle Toby,Cleaning & Maintenance,6.88,4.37,4.23,3.19,1,each,2025-02-09,Surface Cleaners,b1b435fb-e6e3-4de1-8636-00f6b294be2e
294879,Surface Cleaners,Old El Paso,Cleaning & Maintenance,8.46,10.36,29.43,5.31,3,each,2025-03-19,Surface Cleaners,fc1e65f2-bd18-4f20-8bdc-bc55c8539389
507494,Old El Paso Mexican Burrito Tortillas,Old El Paso,Pantry,9.89,5.67,9.44,16.73,2,L,2025-02-01,Condiments,ad21d7b2-2c16-44dd-b0d6-a9ffffe1fffe
579919,Black & Gold Creamed Corn,Wonka,Snacks & Confectionery,4.65,11.0,36.04,18.1,4,Kg,2025-03-20,Snacks,49d05540-ade1-4107-b4ab-72a64726f402
598308,Old El Paso Mexican Burrito Tortillas,McKenzie's,Pantry,5.62,12.65,51.12,19.18,5,Kg,2025-02-25,Snacks,76c6c5ea-bdac-4691-b72c-a83937e2d0fb
755980,Bref Toilet Cleaner,Uncle Toby,Cleaning & Maintenance,5.13,9.57,13.28,30.61,2,L,2025-02-11,Surface Cleaners,6f11ec60-548c-4fb6-bf5b-9472962a8cd3
160167,Maggi Mexican Nachos Recipe Base,Sabco,Pantry,4.04,9.07,17.03,6.13,2,L,2025-03-08,Snacks,cb8e758e-d085-4407-a750-7f1f51416c08
784392,Lindt Excellence Chocolate,Lindt,Snacks & Confectionery,1.53,8.96,8.34,6.92,1,Kg,2025-04-01,Snacks,d5a7b73f-678d-499a-a244-0cc061dc2921
687919,Old El Paso Mexican Burrito Tortillas,Continental,Pantry,1.13,9.26,12.35,33.3,2,L,2025-01-08,Beverages,f9c7b42b-2496-46f7-b67c-e21596e951ae
722612,Surface Cleaners,Lindt,Cleaning & Maintenance,3.7,10.41,12.07,42.04,2,Kg,2025-03-05,Surface Cleaners,47a2d15f-8904-4ae3-bc8d-2bec228a016b
631952,Chobani Yogurt,Mainland,"Dairy, Eggs & Fridge",0.54,8.38,8.66,48.32,2,L,2025-01-05,Condiments,769b8708-3b6f-4fe9-a17d-766d67beb66e
593030,Continental Cup A Soup,Lindt,Pantry,4.24,6.83,5.03,26.41,1,L,2025-03-23,Snacks,be4d0e19-8100-4ea2-838b-996c9bf4ed64
695994,Maggi Mexican Nachos Recipe Base,Lindt,Pantry,6.35,10.67,51.75,2.99,5,each,2025-03-08,Condiments,c46024be-7791-4d1d-bc67-9b65fdbe7e66
936873,Devondale Long Life Milk,Uncle Toby,"Dairy, Eggs & Fridge",6.87,10.85,36.58,32.58,5,Kg,2025-03-12,Beverages,784b3621-6ed3-4a52-9042-6c86a3d92ac0
143059,Maggi Mexican Nachos Recipe Base,Mainland,Pantry,4.43,13.46,24.85,38.46,3,Kg,2025-01-22,Beverages,7e143459-04de-4718-b603-7ab774a6e0c0
523902,Continental Cup A Soup,Sabco,Pantry,2.98,4.37,12.33,43.55,5,Kg,2025-03-30,Snacks,ef8ed56c-0bf8-426b-bd52-2183925008a1
333827,Continental Cup A Soup,Old El Paso,Pantry,3.77,14.6,13.15,9.95,1,L,2025-01-15,Beverages,d007fe10-dd5f-4439-8044-2d82d9da1ba0
513362,Sabco Kitchen Sponge Cloth,Sabco,Cleaning & Maintenance,8.35,7.39,18.21,17.87,3,L,2025-01-23,Surface Cleaners,b74510b8-f992-4fbf-8121-baa49c1c7b13
334684,Wonka Runts Fruit Candy,Lindt,Snacks & Confectionery,4.88,7.1,16.38,23.09,3,L,2025-03-24,Snacks,582ef349-2bd6-4800-ace1-c48d19049ea7
411290,Wonka Runts Fruit Candy,Lindt,Snacks & Confectionery,5.54,12.35,14.91,39.62,2,each,2025-02-28,Snacks,1f8a345a-3415-4ade-8832-d5fddff53ab6
590988,Black & Gold Creamed Corn,Mainland,Snacks & Confectionery,5.86,14.63,8.51,41.8,1,Kg,2025-01-10,Snacks,89fac613-84da-4841-ad78-69b167c742ee
178575,Lindt Excellence Chocolate,McKenzie's,Snacks & Confectionery,4.33,11.51,57.18,0.64,5,each,2025-02-22,Snacks,a105a6ff-1661-4dbf-9eb4-a6be63803ffb
544049,Surface Cleaners,McKenzie's,Cleaning & Maintenance,1.77,14.48,35.11,39.39,4,Kg,2025-03-21,Surface Cleaners,9d6f1179-4e69-4f4a-bf6c-c07dd643da63
575119,Old El Paso Mexican Burrito Tortillas,Uncle Toby,Pantry,0.83,6.74,15.84,21.66,3,L,2025-04-05,Condiments,df23e62b-d577-4121-a23e-00a3427d5bcd
428585,Lindt Excellence Chocolate,Lindt,Snacks & Confectionery,3.41,4.96,6.48,34.64,2,each,2025-03-11,Snacks,4624c4f9-f8d1-48d8-97bf-bc4ee886467e
826608,Devondale Long Life Milk,Sabco,"Dairy, Eggs & Fridge",8.84,3.89,15.83,18.63,5,Kg,2025-01-21,Condiments,a8c46628-51f7-412c-832e-f29045b0fd79
781339,Chobani Yogurt,Wonka,"Dairy, Eggs & Fridge",2.81,11.64,7.49,35.69,1,L,2025-02-11,Beverages,4358ed0e-125f-40d0-aafc-5426b9e5916f
898435,Maggi Mexican Nachos Recipe Base,Sabco,Pantry,0.52,13.29,21.54,18.95,2,L,2025-03-25,Condiments,edd1c0e5-1406-47d5-8fe4-8f35597d993f
300081,Maggi Mexican Nachos Recipe Base,Continental,Pantry,2.37,10.95,17.71,19.11,2,each,2025-03-03,Snacks,1ed107e0-ca0d-4fc8-9097-4f8bb9c5dd6b
750062,Black & Gold Creamed Corn,Continental,Snacks & Confectionery,6.5,12.42,30.51,38.58,4,L,2025-02-10,Snacks,dee6eb20-1d91-4e4f-8113-f58b4711edce
576277,Sabco Kitchen Sponge Cloth,Wonka,Cleaning & Maintenance,4.14,8.88,26.95,24.12,4,Kg,2025-03-12,Surface Cleaners,5b392925-f55d-4726-b7e0-7c7f5922f2ca
771776,Chobani Yogurt,Lindt,"Dairy, Eggs & Fridge",6.81,11.24,19.4,42.48,3,each,2025-02-02,Beverages,1e9b3c4f-3936-4a7b-931b-2884bc8a5d07
267952,Old El Paso Mexican Burrito Tortillas,McKenzie's,Pantry,2.24,5.11,9.7,5.09,2,L,2025-02-13,Snacks,bb2d47a9-2ec2-4014-a986-9239eb5c11e1
379316,Bref Toilet Cleaner,Wonka,Cleaning & Maintenance,5.99,6.01,16.26,32.35,4,each,2025-01-19,Surface Cleaners,cfed3751-e0f5-433a-b5e9-bdce92e60c81
622182,Sabco Kitchen Sponge Cloth,McKenzie's,Cleaning & Maintenance,2.1,7.18,29.54,17.71,5,Kg,2025-03-01,Surface Cleaners,812b7344-9a99-4f27-9e26-553e3074c87d
425628,Wonka Runts Fruit Candy,Lindt,Snacks & Confectionery,1.25,5.49,16.17,41.08,5,L,2025-03-31,Snacks,73e6277b-883d-4820-bc1f-7f85963765ae
273015,Wonka Runts Fruit Candy,Old El Paso,Snacks & Confectionery,1.91,12.24,8.59,29.81,1,Kg,2025-02-10,Snacks,cd527563-f61c-44e4-80ff-639449ea3c0b
181680,Bref Toilet Cleaner,Old El Paso,Cleaning & Maintenance,4.35,9.36,37.66,19.52,5,Kg,2025-02-01,Surface Cleaners,9a8a6806-5b60-4244-b05e-aceaf1f1b4a1
537967,Mainland Sweet Cinnamon Spreadable,Sabco,"Dairy, Eggs & Fridge",0.7,4.33,7.88,39.34,3,each,2025-03-09,Condiments,3655767d-b17a-4ff1-89d9-916a1470247b
486862,Bref Toilet Cleaner,McKenzie's,Cleaning & Maintenance,4.89,5.15,23.72,7.88,5,each,2025-02-05,Surface Cleaners,a3e1ea61-07a9-4944-83ec-9edf5efa73ee
728436,Black & Gold Creamed Corn,Lindt,Snacks & Confectionery,6.36,9.82,33.23,32.33,5,L,2025-03-12,Snacks,b102a7b2-dbb0-41eb-b426-5546dcfe5526
341512,Surface Cleaners,Wonka,Cleaning & Maintenance,5.72,3.61,4.48,37.95,2,each,2025-01-24,Surface Cleaners,e01e1f60-a859-4886-896f-e1b121c8216d
615761,Maggi Mexican Nachos Recipe Base,Mainland,Pantry,4.1,8.95,6.53,27.02,1,each,2025-02-21,Beverages,e1925ee9-bc9a-441d-add8-b55009b8ea24
253753,Chobani Yogurt,Uncle Toby,"Dairy, Eggs & Fridge",0.65,5.0,15.06,39.76,5,Kg,2025-02-14,Condiments,013284f7-6b13-44ff-ad9f-5daa0fc20cdc
111307,Devondale Long Life Milk,Lindt,"Dairy, Eggs & Fridge",1.35,7.76,19.48,16.33,3,each,2025-01-21,Condiments,980bd6f2-e5ec-47be-9334-a3dac08466db
237434,Bref Toilet Cleaner,Wonka,Cleaning & Maintenance,3.03,7.66,4.1,46.46,1,Kg,2025-02-14,Surface Cleaners,24cac00f-5676-4c99-8061-193c684f24b3
452786,Mainland Sweet Cinnamon Spreadable,Mainland,"Dairy, Eggs & Fridge",5.18,11.28,26.84,40.51,4,L,2025-03-19,Condiments,3329127a-ef02-428a-8004-43990562ca3b
803275,Sabco Kitchen Sponge Cloth,McKenzie's,Cleaning & Maintenance,0.55,6.28,3.74,40.37,1,L,2025-03-26,Surface Cleaners,0a6699c5-0bd5-4316-bf33-8343df609a90
724102,Sabco Kitchen Sponge Cloth,Mainland,Cleaning & Maintenance,1.91,4.88,7.57,22.39,2,L,2025-02-23,Surface Cleaners,0ca16a93-8f9b-4f32-90c0-a35b8440ceff
227060,Devondale Long Life Milk,McKenzie's,"Dairy, Eggs & Fridge",6.38,6.24,21.31,14.63,4,Kg,2025-02-27,Condiments,63d5557d-95ad-4ff7-8c01-0d8510da55b0
594530,Lindt Excellence Chocolate,Wonka,Snacks & Confectionery,6.63,9.68,10.34,46.57,2,Kg,2025-03-14,Snacks,b631da80-f562-4b4f-9cf1-5f9fcae7379c
500082,Bref Toilet Cleaner,Mainland,Cleaning & Maintenance,9.59,5.1,21.04,17.49,5,each,2025-03-22,Surface Cleaners,d333123c-7518-4872-ba05-794cced2780e
801773,Old El Paso Mexican Burrito Tortillas,Lindt,Pantry,7.22,3.41,6.62,35.32,3,L,2025-01-23,Snacks,cf0e24e2-79f7-480c-902b-2945c0362df8
926447,Chobani Yogurt,Continental,"Dairy, Eggs & Fridge",5.79,13.32,15.37,42.3,2,Kg,2025-02-19,Condiments,ee84903c-217e-4395-8ada-626e4f65e13a
523059,Sabco Kitchen Sponge Cloth,Mainland,Cleaning & Maintenance,1.86,2.61,10.51,19.45,5,L,2025-02-23,Surface Cleaners,3c7a7518-8ef2-4715-b690-55e939de5ab6
175056,Sabco Kitchen Sponge Cloth,Old El Paso,Cleaning & Maintenance,9.5,9.88,11.17,43.49,2,each,2025-01-15,Surface Cleaners,ca899cc5-8934-4791-9456-6836ea0e2d4f
775624,Sabco Kitchen Sponge Cloth,Uncle Toby,Cleaning & Maintenance,3.76,7.12,14.08,34.08,3,L,2025-01-02,Surface Cleaners,985e3dc5-c021-4f7a-8e8c-d1d52ff06fec
769459,Old El Paso Mexican Burrito Tortillas,Sabco,Pantry,8.84,7.23,18.84,34.84,4,L,2025-03-12,Snacks,4658d55d-548a-44f7-b950-de468f7d108e
590559,Black & Gold Creamed Corn,Uncle Toby,Snacks & Confectionery,0.71,12.18,24.68,49.34,4,Kg,2025-01-18,Snacks,19e1fda6-b481-44b7-8fdc-4783c064890b
322620,Surface Cleaners,Lindt,Cleaning & Maintenance,9.47,10.38,25.58,38.4,4,each,2025-02-15,Surface Cleaners,33282982-034a-43c9-be94-59776dc03369
613484,Maggi Mexican Nachos Recipe Base,Uncle Toby,Pantry,6.71,13.7,63.12,7.85,5,L,2025-01-23,Beverages,f57cd558-a64e-43af-a1c3-99d40e9813bc
922569,Black & Gold Creamed Corn,Mainland,Snacks & Confectionery,1.98,3.69,14.63,20.73,5,each,2025-02-11,Snacks,2fe05688-4076-4a9f-9160-adda4738db5d
305121,Old El Paso Mexican Burrito Tortillas,Wonka,Pantry,8.0,14.08,38.39,31.84,4,L,2025-01-02,Snacks,3e0bd5f2-7abf-40bb-a57c-281463c2757e
162754,Lindt Excellence Chocolate,Uncle Toby,Snacks & Confectionery,9.36,14.91,38.56,13.8,3,L,2025-01-06,Snacks,b181cba0-0bea-41ae-9623-e2bec551dee3
708494,Surface Cleaners,Old El Paso,Cleaning & Maintenance,6.18,8.17,27.83,31.87,5,Kg,2025-03-20,Surface Cleaners,b4cbb053-98c1-4a9a-b4fb-a71ff81c689b
888214,Surface Cleaners,Lindt,Cleaning & Maintenance,1.61,9.61,8.67,9.74,1,Kg,2025-03-04,Surface Cleaners,ca3033d0-d0ed-4826-9708-eda240e108f7
164035,Chobani Yogurt,Old El Paso,"Dairy, Eggs & Fridge",4.73,5.83,3.07,47.29,1,L,2025-01-04,Beverages,18f384d4-1245-4df0-83ae-1bf77951397f
644523,Bref Toilet Cleaner,McKenzie's,Cleaning & Maintenance,1.03,2.95,7.67,35.01,4,L,2025-03-26,Surface Cleaners,890ab64d-2509-4aad-aa69-2c8b36a92890
255821,Wonka Runts Fruit Candy,Mainland,Snacks & Confectionery,9.66,12.71,52.25,17.78,5,each,2025-01-02,Snacks,a7a1a3ce-d37b-4b3d-8a92-bd021d19f393
750390,Continental Cup A Soup,McKenzie's,Pantry,7.2,3.58,17.13,4.28,5,L,2025-02-08,Beverages,007fcef6-5c3e-475c-8c04-87ffebc72c8f
159224,Mainland Sweet Cinnamon Spreadable,Sabco,"Dairy, Eggs & Fridge",3.47,2.7,5.67,30.05,3,Kg,2025-01-24,Condiments,9e3465ae-85cc-4d06-b40d-a89c33957ec0
490239,Bref Toilet Cleaner,McKenzie's,Cleaning & Maintenance,7.34,14.2,19.98,29.66,2,Kg,2025-02-25,Surface Cleaners,978a1c18-a67a-4046-ae1e-676bf7fdc821
720574,Sabco Kitchen Sponge Cloth,McKenzie's,Cleaning & Maintenance,8.94,5.69,7.08,37.8,2,L,2025-03-26,Surface Cleaners,1f8eab1a-1439-43f0-9d15-a4ef50cdc4f8
385927,Sabco Kitchen Sponge Cloth,Wonka,Cleaning & Maintenance,3.4,14.87,18.66,37.26,2,L,2025-04-05,Surface Cleaners,6a4c68f7-88a9-4788-b756-8ce4309e31e6
823106,Maggi Mexican Nachos Recipe Base,Lindt,Pantry,3.37,6.61,18.44,30.27,4,each,2025-01-31,Beverages,f54f6198-01ac-48e4-9908-58ce303afb41
129151,Continental Cup A Soup,Wonka,Pantry,8.81,2.65,1.94,26.71,1,L,2025-02-14,Snacks,a352b03c-6389-4aa7-a73b-42d1c17332f8
673736,Old El Paso Mexican Burrito Tortillas,Continental,Pantry,8.38,8.59,27.92,18.73,4,each,2025-01-08,Condiments,78d86b51-b97d-45e3-98e1-e1e7603f810b
380192,Black & Gold Creamed Corn,Mainland,Snacks & Confectionery,6.88,9.72,26.49,31.87,4,L,2025-01-14,Snacks,9a65bd85-c042-4ed6-b0d3-e3a4b617774a
468561,Old El Paso Mexican Burrito Tortillas,Wonka,Pantry,9.69,2.86,2.28,20.31,1,L,2025-02-11,Snacks,b96f0e3e-a98a-416f-a2cd-75526bb371d7
714863,Chobani Yogurt,Mainland,"Dairy, Eggs & Fridge",9.83,4.11,4.78,41.85,2,Kg,2025-02-01,Beverages,c0daca3f-003a-4687-9847-f9d404bac3ac
572231,Continental Cup A Soup,Sabco,Pantry,9.26,13.64,21.83,46.66,3,Kg,2025-02-25,Condiments,b261ff71-5188-48af-9143-fdd088017d2b
487573,Surface Cleaners,Sabco,Cleaning & Maintenance,7.8,8.67,12.5,27.92,2,Kg,2025-02-09,Surface Cleaners,ce1df416-2b63-4fba-aae3-ce34fc5bc875
286919,Devondale Long Life Milk,Sabco,"Dairy, Eggs & Fridge",5.24,14.71,42.64,3.37,3,each,2025-03-17,Condiments,2bd9da94-1349-4154-b560-a1724371022b
804633,Devondale Long Life Milk,Lindt,"Dairy, Eggs & Fridge",9.97,8.58,26.16,23.79,4,L,2025-01-26,Condiments,d2ee68e0-26dc-409f-a450-8a63ff6ebd20
289879,Continental Cup A Soup,Mainland,Pantry,5.95,7.75,30.21,2.56,4,L,2025-02-20,Condiments,fe81b85f-dfab-4b13-a7c0-85007b27813d
913178,Wonka Runts Fruit Candy,Lindt,Snacks & Confectionery,8.55,7.18,34.83,2.97,5,Kg,2025-03-10,Snacks,9fc31103-8ac8-4ece-b732-b128d0e9b880
850473,Continental Cup A Soup,Lindt,Pantry,3.24,7.33,8.74,40.36,2,each,2025-01-06,Condiments,c2e3e9e5-f39e-4b86-b8e2-6f37e5b9c7a0
651080,Continental Cup A Soup,Continental,Pantry,0.72,11.13,17.4,21.83,2,L,2025-01-31,Beverages,d7c8c84d-bc91-4508-b999-1a161b6e1daf
832637,Mainland Sweet Cinnamon Spreadable,Mainland,"Dairy, Eggs & Fridge",1.38,11.88,33.26,30.0,4,each,2025-01-29,Beverages,98f96dae-75a5-4df7-8664-bdc5c4e8fbde
216398,Mainland Sweet Cinnamon Spreadable,Lindt,"Dairy, Eggs & Fridge",5.11,4.49,15.54,30.77,5,Kg,2025-01-01,Beverages,6e6c422d-3b92-4886-b9f0-34a10706603c
190606,Wonka Runts Fruit Candy,Continental,Snacks & Confectionery,2.89,9.08,44.85,1.22,5,each,2025-02-16,Snacks,0accb3bc-f000-448a-ac9f-46b49d63937e
131931,Mainland Sweet Cinnamon Spreadable,Uncle Toby,"Dairy, Eggs & Fridge",8.76,6.68,30.46,8.81,5,each,2025-01-13,Beverages,0bdc290a-fd8c-4843-95db-2e5d7e7e65f4
849541,Mainland Sweet Cinnamon Spreadable,Old El Paso,"Dairy, Eggs & Fridge",4.65,13.39,38.28,42.82,5,Kg,2025-03-25,Beverages,52b42d27-a6d3-401b-9527-b5af90e0f8a2
109172,Old El Paso Mexican Burrito Tortillas,Continental,Pantry,2.57,12.49,33.21,46.82,5,each,2025-02-25,Beverages,55c9b2ba-0239-4b04-aae0-61a0fe4e8ea2
364885,Devondale Long Life Milk,Lindt,"Dairy, Eggs & Fridge",2.73,10.18,5.67,44.33,1,L,2025-03-30,Beverages,358eae6a-3cb2-4cdc-86e6-c4381f82235a
920014,Surface Cleaners,Sabco,Cleaning & Maintenance,1.9,8.04,29.01,9.81,4,Kg,2025-01-07,Surface Cleaners,8f301d32-69a8-4846-80bf-0353d056ecf5
460847,Bref Toilet Cleaner,Mainland,Cleaning & Maintenance,5.39,12.35,39.06,36.74,5,Kg,2025-01-14,Surface Cleaners,a2aa0068-310c-4411-b4c0-63e11dec5a9a
719407,Continental Cup A Soup,Continental,Pantry,4.15,9.26,8.81,4.82,1,Kg,2025-01-16,Snacks,8f5817df-ac00-4eae-a0f2-7f60bac44643
743734,Maggi Mexican Nachos Recipe Base,Lindt,Pantry,1.57,9.54,8.75,8.32,1,L,2025-01-01,Condiments,c12745dd-4712-4faf-a11b-e1468dbf09b3
756769,Continental Cup A Soup,Sabco,Pantry,0.85,5.23,11.58,44.66,4,L,2025-03-09,Beverages,0190cb31-c224-43c0-9206-3572809ea0f9
683177,Mainland Sweet Cinnamon Spreadable,Mainland,"Dairy, Eggs & Fridge",6.25,7.31,14.13,3.34,2,L,2025-01-05,Beverages,000d9c8a-97af-4417-bbe5-71a9d78a7a96
398008,Old El Paso Mexican Burrito Tortillas,Lindt,Pantry,2.88,12.74,60.27,5.38,5,Kg,2025-01-25,Condiments,146b1451-0ed7-43db-8cf4-a9e85c56f47f
625248,Mainland Sweet Cinnamon Spreadable,Lindt,"Dairy, Eggs & Fridge",7.84,9.59,33.46,12.78,4,each,2025-01-22,Beverages,8971d6c6-1298-4466-a50b-fd8c9f2f2ad8
488677,Wonka Runts Fruit Candy,McKenzie's,Snacks & Confectionery,8.62,3.96,2.59,34.54,1,Kg,2025-01-12,Snacks,191474bc-bdc4-48d9-81fa-238dd778ec3f
225587,Devondale Long Life Milk,Old El Paso,"Dairy, Eggs & Fridge",5.19,4.96,9.36,37.08,3,Kg,2025-02-01,Condiments,ad5a5f61-a3cb-4842-9a01-e8c91403b8c2
229362,Devondale Long Life Milk,Old El Paso,"Dairy, Eggs & Fridge",8.55,14.9,30.17,32.51,3,each,2025-02-19,Beverages,d334b492-6fbb-4c6c-befb-8820fec77327
888160,Lindt Excellence Chocolate,McKenzie's,Snacks & Confectionery,5.61,6.75,13.26,1.79,2,L,2025-02-22,Snacks,6abc5f4c-2569-4028-9cc0-02202ca5f64c
227549,Continental Cup A Soup,Old El Paso,Pantry,6.67,7.56,6.11,19.18,1,each,2025-02-22,Beverages,3bd6607b-39e5-43e5-badf-8b51e44a7a61
668468,Devondale Long Life Milk,Old El Paso,"Dairy, Eggs & Fridge",9.85,10.78,14.65,32.07,2,each,2025-01-15,Beverages,67976f9e-f6bc-40fe-b307-742c8a28400e
