unit price,best price ,date,transaction ID,quantity,store name,total,item name,discount,product code,category,customer ID,payment types,gender,location
33.26,26.79,18/4/2025,COL-6802195,2,Coles,53.58,Coles Deli Thawed Australian Cooked Black Tiger Prawns Extra Large | approx 250g,6.47,2686697,Meat & Seafood,COL-A3584169C0,Credit card,Male,Adelaide
13.22,11.54,1/4/2025,COL-8815970,1,Coles,11.54,Coles Free Range Pork Leg Roast Boneless | approx 1.8kg,1.68,2741874,Meat & Seafood,COL-511E93E704,Credit card,Male,Melbourne
7.84,6.22,2/4/2025,COL-4959071,3,Coles,18.66,Coles Boneless Pork Leg Roast | approx 2.1kg,1.62,4174796,Meat & Seafood,COL-F0A11D2523,Credit card,Female,Brisbane
13.92,10.96,14/4/2025,COL-8307084,4,Coles,43.84,Coles Finest Mixed Selection Sausage Pack | 500g,2.96,5928529,Meat & Seafood,COL-87E1522903,Credit card,Female,Brisbane
17.36,16.19,12/4/2025,COL-E446967,3,Coles,48.57,Coles Pork Belly Roast Boneless | approx 1.3kg,1.17,2839582,Meat & Seafood,COL-01233F4056,EFTPOS,Male,Sydney
31.03,22.63,18/4/2025,COL-6702213,3,Coles,67.89,The Bare Bird Chicken Tenderloins | 480g,8.4,7382537,Meat & Seafood,COL-09C6467096,Credit card,Female,Canberra
21.37,17.4,13/4/2025,COL-3555856,4,Coles,69.6,Coles Deli Thawed Australian MSC Raw Banana Prawns | approx 250g,3.97,8836815,Meat & Seafood,COL-7879BF7FF2,Cash,Male,Darwin
15.45,13.64,28/4/2025,COL-4990682,3,Coles,40.92,Coles Finest Mixed Selection Sausage Pack | 500g,1.81,5928539,Meat & Seafood,COL-3998EC7437,Gift card,Male,Hobart
20.61,17.54,16/4/2025,COL-0735588,1,Coles,17.54,The Bare Bird Chicken Breast Fillet | 600g,3.07,7362279,Meat & Seafood,COL-0149575FFA,Cash,Male,Sydney
8.57,8.57,20/4/2025,COL-3535728,1,Coles,8.57,Coles Lamb Leg Roast Half | approx 1.74kg,0,9246071,Meat & Seafood,COL-B388F8FD5D,Gift card,Female,Canberra
19.88,14.4,27/4/2025,COL-C331854,1,Coles,14.4,The Bare Bird Chicken Breast Fillet | 600g,5.48,7362278,Meat & Seafood,COL-11833121D3,Cash,Female,Sydney
28.02,22.45,4/4/2025,COL-3542527,4,Coles,89.8,Coles Deli Thawed Raw Black Tiger Prawns | approx 250g,5.57,3954683,Meat & Seafood,COL-952E10A44C,EFTPOS,Male,Canberra
31.45,23.76,6/4/2025,COL-D741955,3,Coles,71.28,Coles Deli Thawed Australian Cooked Black Tiger Prawns Large | approx 250g,7.69,9672965,Meat & Seafood,COL-99AA8F31FB,EFTPOS,Male,Sydney
6.29,5.6,3/4/2025,COL-C976765,3,Coles,16.8,Coles Boneless Pork Leg Roast | approx 2.1kg,0.69,4174795,Meat & Seafood,COL-F4831D4078,Credit card,Female,Perth
34.09,24.42,4/4/2025,COL-F862192,5,Coles,122.1,Cleaver's Organic Grass-Fed Extra Lean Beef Mince | 500g,9.67,9223332,Meat & Seafood,COL-E58370E4EA,Store card,Female,Darwin
18.39,15.55,15/4/2025,COL-9109699,2,Coles,31.1,Coles RSPCA Approved Chicken Breast Schnitzel Plain Crumb | 600g,2.84,5969868,Meat & Seafood,COL-B9F773C907,Gift card,Male,Canberra
22.34,17.25,9/4/2025,COL-7316364,4,Coles,69,Coles Deli Thawed Australian MSC Raw Banana Prawns | approx 250g,5.09,8836820,Meat & Seafood,COL-61BDE111D6,EFTPOS,Female,Darwin
14.05,14.05,12/4/2025,COL-0366589,1,Coles,14.05,Coles Free Range Pork Leg Roast Boneless | approx 1.8kg,0,2741881,Meat & Seafood,COL-F2CFF00E99,Credit card,Female,Melbourne
18.29,18.29,30/4/2025,COL-B391974,5,Coles,91.45,Coles RSPCA Approved Chicken Breast Schnitzel Plain Crumb | 600g,0,5969872,Meat & Seafood,COL-965FB0AA89,EFTPOS,Male,Melbourne
10.14,8.85,4/4/2025,COL-8167399,4,Coles,35.4,Coles Lamb Leg Roast Half | approx 1.74kg,1.29,9246074,Meat & Seafood,COL-4C79C62895,Credit card,Female,Canberra
14.88,12.05,16/4/2025,COL-0508456,6,Coles,72.3,Coles Finest Carbon Neutral Pork Leg Roast | approx 1kg,2.83,6409073,Meat & Seafood,COL-F2559F0789,Store card,Female,Adelaide
0.31,0.1,3/4/2025,COL-3557068,7,Coles,0.7,Green's Gravy Granules for Roast Meat | 120g,0.48,7302786,Meat & Seafood,COL-F61142DD0F,EFTPOS,Female,Melbourne
31.88,23.19,9/4/2025,COL-C376722,5,Coles,115.95,Cleaver's Organic Grass-Fed Premium Beef Mince | 500g,8.69,9224264,Meat & Seafood,COL-AD74DCF29A,Gift card,Female,Canberra
25.59,18.86,15/4/2025,COL-E104492,6,Coles,113.16,Coles Deli Thawed Australian Cooked Black Tiger Prawns Extra Large | approx 250g,6.73,2686699,Meat & Seafood,COL-78AFFB8F8D,Cash,Female,Melbourne
26.14,21.93,29/4/2025,COL-0819086,2,Coles,43.86,Coles Deli Thawed Raw Black Tiger Prawns | approx 250g,4.21,3954677,Meat & Seafood,COL-1D6BE2E521,Credit card,Male,Canberra
11.7,10.61,11/4/2025,COL-9404244,2,Coles,21.22,Coles Free Range Pork Leg Roast Boneless | approx 1.8kg,1.09,2741878,Meat & Seafood,COL-00734FD10C,Cash,Male,Sydney
28.03,23.13,2/4/2025,COL-A679148,8,Coles,185.04,Coles Deli Thawed Australian Cooked Black Tiger Prawns Extra Large | approx 250g,4.9,2686701,Meat & Seafood,COL-E4505DAF58,Cash,Female,Hobart
25.87,23.36,11/4/2025,COL-0204702,8,Coles,186.88,Coles Deli Thawed Raw Black Tiger Prawns | approx 250g,2.51,3954684,Meat & Seafood,COL-9CC1B61F02,Store card,Female,Perth
29.57,26.13,4/4/2025,COL-A864273,3,Coles,78.39,The Bare Bird Chicken Tenderloins | 480g,3.44,7382534,Meat & Seafood,COL-B10E0D4337,Gift card,Female,Perth
14.55,12.45,6/4/2025,COL-3613594,2,Coles,24.9,Coles Finest Mixed Selection Sausage Pack | 500g,2.1,5928532,Meat & Seafood,COL-45B4077F64,Credit card,Male,Melbourne
10.62,9.25,19/4/2025,COL-D413863,7,Coles,64.75,Coles Boneless Pork Shoulder Roast | approx 2.6kg,1.37,9413884,Meat & Seafood,COL-2291D2CBD8,Cash,Female,Adelaide
28.37,26.94,2/4/2025,COL-4708286,2,Coles,53.88,Coles Deli Thawed Australian Cooked Black Tiger Prawns Extra Large | approx 250g,1.43,2686700,Meat & Seafood,COL-93E8DE6A43,EFTPOS,Female,Brisbane
26.42,23.74,13/4/2025,COL-D970460,1,Coles,23.74,Cleaver's Organic Grass-Fed Extra Lean Beef Mince | 500g,2.68,9223336,Meat & Seafood,COL-D6332B2170,Cash,Male,Darwin
13.86,11.39,18/4/2025,COL-5640776,4,Coles,45.56,Coles Free Range Pork Leg Roast Boneless | approx 1.8kg,2.47,2741872,Meat & Seafood,COL-D39FCD82BE,EFTPOS,Female,Sydney
14.27,11.05,12/4/2025,COL-0714831,1,Coles,11.05,Coles Free Range Pork Leg Roast Boneless | approx 1.8kg,3.22,2741881,Meat & Seafood,COL-38256A3CDE,Gift card,Male,Canberra
0.33,0.1,1/4/2025,COL-4410082,2,Coles,0.2,Green's Gravy Granules for Roast Meat | 120g,0.44,7302781,Meat & Seafood,COL-D347FBD44C,EFTPOS,Female,Hobart
35.98,35.17,30/4/2025,COL-3224796,6,Coles,211.02,Coles Deli Thawed Australian Cooked Black Tiger Prawns Large | approx 250g,0.81,9672963,Meat & Seafood,COL-984DB9802C,EFTPOS,Female,Adelaide
29.57,22.34,10/4/2025,COL-B106366,2,Coles,44.68,Coles Deli Thawed Raw Black Tiger Prawns | approx 250g,7.23,3954675,Meat & Seafood,COL-D3EFCDB1EF,Cash,Female,Perth
27.77,19.55,23/4/2025,COL-A957857,8,Coles,156.4,Coles Deli Thawed Australian Cooked Black Tiger Prawns Extra Large | approx 250g,8.22,2686693,Meat & Seafood,COL-5F01D241B5,Store card,Female,Perth
21.34,16.09,9/4/2025,COL-0785975,9,Coles,144.81,The Bare Bird Chicken Breast Fillet | 600g,5.25,7362279,Meat & Seafood,COL-F93FE7908D,Gift card,Female,Melbourne
21.46,18,13/4/2025,COL-D745161,6,Coles,108,Coles Pork Belly Roast Boneless | approx 1.3kg,3.46,2839588,Meat & Seafood,COL-120DD912FD,EFTPOS,Male,Adelaide
0.33,0.33,11/4/2025,COL-D203510,10,Coles,3.3,Green's Gravy Granules for Roast Meat | 120g,0,7302781,Meat & Seafood,COL-389937E74E,Cash,Male,Hobart
33.49,27.42,10/4/2025,COL-6228103,3,Coles,82.26,Coles Deli Thawed Australian Cooked Black Tiger Prawns Large | approx 250g,6.07,9672967,Meat & Seafood,COL-9A6F9B8115,Store card,Female,Darwin
19.63,17.56,1/4/2025,COL-A977089,4,Coles,70.24,The Bare Bird Chicken Breast Fillet | 600g,2.07,7362274,Meat & Seafood,COL-78F479DEDD,Credit card,Male,Adelaide
23.89,23.89,10/4/2025,COL-5842757,6,Coles,143.34,The Bare Bird Chicken Tenderloins | 480g,0,7382532,Meat & Seafood,COL-96D89416A3,Gift card,Male,Sydney
10.66,9.66,27/4/2025,COL-A490571,3,Coles,28.98,The Bare Bird Chicken Drumsticks | 460g,1,7382501,Meat & Seafood,COL-593BF914C9,Credit card,Female,Hobart
24.44,23.15,20/4/2025,COL-5832043,3,Coles,69.45,The Bare Bird Chicken Tenderloins | 480g,1.29,7382538,Meat & Seafood,COL-14B038430E,Gift card,Female,Melbourne
12.7,12.7,4/4/2025,COL-7830138,4,Coles,50.8,Coles Free Range Pork Leg Roast Boneless | approx 1.8kg,0,2741878,Meat & Seafood,COL-BE76703B8F,Credit card,Female,Canberra
15.36,15.36,18/4/2025,COL-5239627,4,Coles,61.44,Coles RSPCA Approved Chicken Breast Schnitzel Plain Crumb | 600g,0,5969870,Meat & Seafood,COL-C4BBD47E0F,EFTPOS,Male,Melbourne
20.31,14.78,27/4/2025,COL-1440134,5,Coles,73.9,Coles Pork Belly Roast Boneless | approx 1.3kg,5.53,2839589,Meat & Seafood,COL-16D2826E6C,Store card,Male,Brisbane
20.46,15.23,21/4/2025,COL-6578181,4,Coles,60.92,The Bare Bird Chicken Breast Fillet | 600g,5.23,7362272,Meat & Seafood,COL-44B0D69565,Store card,Female,Canberra
11.16,11.16,4/4/2025,COL-E766853,5,Coles,55.8,The Bare Bird Chicken Drumsticks | 460g,0,7382493,Meat & Seafood,COL-AD063A60A5,Store card,Female,Hobart
12.63,9.46,26/4/2025,COL-9346427,4,Coles,37.84,Coles Free Range Pork Leg Roast Boneless | approx 1.8kg,3.17,2741881,Meat & Seafood,COL-DB87AF6D7B,Gift card,Male,Brisbane
20.64,14.79,8/4/2025,COL-B384178,3,Coles,44.37,Coles Pork Belly Roast Boneless | approx 1.3kg,5.85,2839581,Meat & Seafood,COL-DF95D4E729,EFTPOS,Female,Canberra
14.72,11.49,13/4/2025,COL-1833412,1,Coles,11.49,Coles Free Range Pork Leg Roast Boneless | approx 1.8kg,3.23,2741876,Meat & Seafood,COL-7971DE01D6,EFTPOS,Female,Canberra
9.55,8.92,15/4/2025,COL-9621083,5,Coles,44.6,The Bare Bird Whole Chicken | approx 1.6kg,0.63,3091134,Meat & Seafood,COL-0531D58C96,Credit card,Female,Sydney
27.21,24.36,26/4/2025,COL-C282826,1,Coles,24.36,Cleaver's Organic Grass-Fed Extra Lean Beef Mince | 500g,2.85,9223339,Meat & Seafood,COL-1D2832ED52,EFTPOS,Male,Hobart
9.25,8.65,28/4/2025,COL-A882397,10,Coles,86.5,The Bare Bird Whole Chicken | approx 1.6kg,0.6,3091134,Meat & Seafood,COL-0CD57F6EC1,Credit card,Male,Brisbane
32.32,25.65,28/4/2025,COL-6724756,6,Coles,153.9,Coles Deli Thawed Australian Cooked Black Tiger Prawns Extra Large | approx 250g,6.67,2686699,Meat & Seafood,COL-A36C6D9376,Store card,Male,Melbourne
33.4,32.45,1/4/2025,COL-B148992,4,Coles,129.8,Coles Deli Thawed Australian Cooked Black Tiger Prawns Extra Large | approx 250g,0.95,2686694,Meat & Seafood,COL-446C9E795D,Credit card,Female,Canberra
20.73,19.66,28/4/2025,COL-3191162,9,Coles,176.94,Coles Deli Thawed Australian MSC Raw Banana Prawns | approx 250g,1.07,8836820,Meat & Seafood,COL-8999F0ABF2,Gift card,Female,Darwin
11.27,8.04,2/4/2025,COL-3445623,4,Coles,32.16,Coles Free Range Pork Leg Roast Boneless | approx 1.8kg,3.23,2741875,Meat & Seafood,COL-338E428B3C,Credit card,Male,Hobart
19.87,18.34,7/4/2025,COL-5956761,1,Coles,18.34,The Bare Bird Chicken Breast Fillet | 600g,1.53,7362278,Meat & Seafood,COL-BCCF0F6B3A,Credit card,Female,Brisbane
35.6,31.92,15/4/2025,COL-A434853,4,Coles,127.68,Coles Deli Thawed Australian Cooked Black Tiger Prawns Large | approx 250g,3.68,9672961,Meat & Seafood,COL-0BA23299DF,EFTPOS,Female,Perth
19.32,15.27,14/4/2025,COL-D975376,2,Coles,30.54,Coles RSPCA Approved Chicken Breast Schnitzel Plain Crumb | 600g,4.05,5969869,Meat & Seafood,COL-B9ACBE46A2,Credit card,Male,Melbourne
17.23,14.3,18/4/2025,COL-5585497,2,Coles,28.6,Coles Pork Belly Roast Boneless | approx 1.3kg,2.93,2839579,Meat & Seafood,COL-86A085481E,Credit card,Female,Canberra
29.35,22.85,13/4/2025,COL-E838327,3,Coles,68.55,Cleaver's Organic Grass-Fed Premium Beef Mince | 500g,6.5,9224255,Meat & Seafood,COL-B5E4B85D19,Gift card,Male,Darwin
21.55,21.55,28/4/2025,COL-5521386,5,Coles,107.75,The Bare Bird Chicken Breast Fillet | 600g,0,7362274,Meat & Seafood,COL-2A0F2FA444,EFTPOS,Female,Perth
25.9,18.5,6/4/2025,COL-1331786,3,Coles,55.5,The Bare Bird Chicken Tenderloins | 480g,7.4,7382531,Meat & Seafood,COL-9E33005C87,Credit card,Male,Melbourne
31.21,24.58,7/4/2025,COL-2566765,3,Coles,73.74,Coles Deli Thawed Australian Cooked Black Tiger Prawns Large | approx 250g,6.63,9672964,Meat & Seafood,COL-F1C55F6381,Credit card,Female,Perth
19.27,17.88,28/4/2025,COL-8657343,2,Coles,35.76,Coles RSPCA Approved Chicken Breast Schnitzel Plain Crumb | 600g,1.39,5969871,Meat & Seafood,COL-86A600F349,EFTPOS,Male,Hobart
19.9,16.38,2/4/2025,COL-0349518,3,Coles,49.14,Coles Deli Thawed Australian MSC Raw Banana Prawns | approx 250g,3.52,8836821,Meat & Seafood,COL-678A7D8120,Store card,Male,Brisbane
30.63,28.84,18/4/2025,COL-0367100,2,Coles,57.68,Cleaver's Organic Grass-Fed Extra Lean Beef Mince | 500g,1.79,9223342,Meat & Seafood,COL-D73B180B33,EFTPOS,Female,Canberra
25.73,20.43,20/4/2025,COL-B941316,2,Coles,40.86,Coles Deli Thawed Australian Cooked Black Tiger Prawns Extra Large | approx 250g,5.3,2686695,Meat & Seafood,COL-BDACE6676C,Credit card,Female,Darwin
19.69,15.4,14/4/2025,COL-0841027,5,Coles,77,Coles Pork Belly Roast Boneless | approx 1.3kg,4.29,2839589,Meat & Seafood,COL-DBE808D514,EFTPOS,Female,Adelaide
14.67,12.85,20/4/2025,COL-F223451,2,Coles,25.7,Coles Finest Carbon Neutral Pork Leg Roast | approx 1kg,1.82,6409074,Meat & Seafood,COL-21A5CC22BF,Cash,Female,Melbourne
8.68,8.06,5/4/2025,COL-D170681,1,Coles,8.06,The Bare Bird Whole Chicken | approx 1.6kg,0.62,3091128,Meat & Seafood,COL-B3BC781D97,EFTPOS,Male,Melbourne
29.18,21.41,26/4/2025,COL-9966980,2,Coles,42.82,Coles Deli Thawed Australian Cooked Black Tiger Prawns Large | approx 250g,7.77,9672960,Meat & Seafood,COL-158A8EE442,Credit card,Male,Brisbane
14.34,13.22,4/4/2025,COL-4286741,4,Coles,52.88,Coles Finest Mixed Selection Sausage Pack | 500g,1.12,5928533,Meat & Seafood,COL-B8CFEE3456,EFTPOS,Female,Adelaide
10.66,7.78,12/4/2025,COL-7485850,6,Coles,46.68,Coles Boneless Pork Shoulder Roast | approx 2.6kg,2.88,9413882,Meat & Seafood,COL-4F18604BE9,Gift card,Female,Darwin
7.99,5.9,2/4/2025,COL-A825757,9,Coles,53.1,Coles Boneless Pork Leg Roast | approx 2.1kg,2.09,4174802,Meat & Seafood,COL-587A6FB3DE,Credit card,Female,Adelaide
29.78,21.81,16/4/2025,COL-9792847,5,Coles,109.05,Cleaver's Organic Grass-Fed Premium Beef Mince | 500g,7.97,9224256,Meat & Seafood,COL-71D9F43DD3,EFTPOS,Female,Perth
9,7.86,20/4/2025,COL-B725221,3,Coles,23.58,Coles Lamb Leg Roast Half | approx 1.74kg,1.14,9246065,Meat & Seafood,COL-6702F8EEA4,Gift card,Female,Perth
9.6,8.13,28/4/2025,COL-5147390,2,Coles,16.26,Coles Lamb Leg Roast Half | approx 1.74kg,1.47,9246072,Meat & Seafood,COL-D45D53AA47,Credit card,Male,Darwin
28.89,24.91,22/4/2025,COL-A872226,1,Coles,24.91,Cleaver's Organic Grass-Fed Extra Lean Beef Mince | 500g,3.98,9223339,Meat & Seafood,COL-C47056CC57,Cash,Female,Hobart
20.75,15.08,16/4/2025,COL-B690904,4,Coles,60.32,Coles Deli Thawed Australian MSC Raw Banana Prawns | approx 250g,5.67,8836819,Meat & Seafood,COL-4520D03526,EFTPOS,Female,Sydney
9.65,7.58,28/4/2025,COL-D564471,3,Coles,22.74,The Bare Bird Whole Chicken | approx 1.6kg,2.07,3091133,Meat & Seafood,COL-D66A6C5B51,EFTPOS,Female,Hobart
6.03,5,13/4/2025,COL-A566529,4,Coles,20,Coles Boneless Pork Leg Roast | approx 2.1kg,1.03,4174798,Meat & Seafood,COL-A039698479,Cash,Male,Adelaide
17.78,14.58,16/4/2025,COL-F728709,2,Coles,29.16,Coles Deli Thawed Australian MSC Raw Banana Prawns | approx 250g,3.2,8836823,Meat & Seafood,COL-1B1F16CCD2,Credit card,Male,Canberra
29.06,22.5,18/4/2025,COL-2212171,2,Coles,45,Coles Deli Thawed Australian Cooked Black Tiger Prawns Extra Large | approx 250g,6.56,2686700,Meat & Seafood,COL-F6083EE173,Store card,Male,Hobart
16.49,15.18,12/4/2025,COL-6923399,2,Coles,30.36,Coles Finest Mixed Selection Sausage Pack | 500g,1.31,5928534,Meat & Seafood,COL-A78053F5B4,Gift card,Female,Canberra
6.27,5.63,26/4/2025,COL-E721191,5,Coles,28.15,Coles Boneless Pork Leg Roast | approx 2.1kg,0.64,4174801,Meat & Seafood,COL-0E5BEA776B,EFTPOS,Male,Darwin
17.17,15.13,5/4/2025,COL-7119211,1,Coles,15.13,Coles Finest Mixed Selection Sausage Pack | 500g,2.04,5928529,Meat & Seafood,COL-14F4271A61,Credit card,Male,Melbourne
15.71,13.41,16/4/2025,COL-9895445,4,Coles,53.64,Coles Finest Mixed Selection Sausage Pack | 500g,2.3,5928534,Meat & Seafood,COL-966F6069A6,EFTPOS,Female,Melbourne
29.34,28.46,21/4/2025,COL-A590456,1,Coles,28.46,Cleaver's Organic Grass-Fed Premium Beef Mince | 500g,0.88,9224265,Meat & Seafood,COL-43D5503891,Credit card,Female,Brisbane
19.13,18.12,27/4/2025,COL-D249732,3,Coles,54.36,Coles Deli Thawed Australian MSC Raw Banana Prawns | approx 250g,1.01,8836815,Meat & Seafood,COL-3259C2978A,EFTPOS,Male,Melbourne
17.29,16.41,27/4/2025,COL-E362263,1,Coles,16.41,Coles Deli Thawed Australian MSC Raw Banana Prawns | approx 250g,0.88,8836819,Meat & Seafood,COL-41F0C3A9EB,Store card,Male,Canberra
27.34,21.49,15/4/2025,COL-A904314,1,Coles,21.49,Cleaver's Organic Grass-Fed Premium Beef Mince | 500g,5.85,9224265,Meat & Seafood,COL-D72F5C4585,EFTPOS,Female,Canberra
29.67,27.11,19/4/2025,COL-3192026,1,Coles,27.11,Coles Deli Thawed Australian Cooked Black Tiger Prawns Extra Large | approx 250g,2.56,2686698,Meat & Seafood,COL-F2F65AF3AE,Store card,Female,Brisbane
28.31,26.19,11/4/2025,COL-C100589,2,Coles,52.38,The Bare Bird Chicken Thigh Fillets | 480g,2.12,7382540,Meat & Seafood,COL-82B9065113,Credit card,Male,Melbourne
16.86,12.02,13/4/2025,COL-B656381,2,Coles,24.04,Coles RSPCA Approved Chicken Breast Schnitzel Plain Crumb | 600g,4.84,5969870,Meat & Seafood,COL-CA5D5DB94D,Credit card,Female,Sydney
32.97,23.89,27/4/2025,COL-E140869,6,Coles,143.34,Coles Deli Thawed Australian Cooked Black Tiger Prawns Extra Large | approx 250g,9.08,2686693,Meat & Seafood,COL-263D422629,Gift card,Male,Melbourne
17.95,14.42,28/4/2025,COL-3465565,2,Coles,28.84,Coles Deli Thawed Australian MSC Raw Banana Prawns | approx 250g,3.53,8836818,Meat & Seafood,COL-E647507CBD,Credit card,Female,Sydney
6.6,4.89,27/4/2025,COL-5290352,1,Coles,4.89,Coles Boneless Pork Leg Roast | approx 2.1kg,1.71,4174802,Meat & Seafood,COL-077941D70C,Credit card,Female,Melbourne
10.72,8.22,4/4/2025,COL-3914311,4,Coles,32.88,The Bare Bird Chicken Drumsticks | 460g,2.5,7382499,Meat & Seafood,COL-FDE8BD6087,Cash,Female,Adelaide
9.44,8.78,26/4/2025,COL-6311201,4,Coles,35.12,Coles Boneless Pork Shoulder Roast | approx 2.6kg,0.66,9413888,Meat & Seafood,COL-EAECE6D122,EFTPOS,Male,Perth
0.35,0.1,29/4/2025,COL-C843775,2,Coles,0.2,Green's Gravy Granules for Roast Meat | 120g,0.26,7302783,Meat & Seafood,COL-A787D5ED83,Store card,Female,Perth
28.86,27.42,10/4/2025,COL-C163740,4,Coles,109.68,Coles Deli Thawed Raw Black Tiger Prawns | approx 250g,1.44,3954683,Meat & Seafood,COL-6197452621,Credit card,Female,Brisbane
36.51,26.47,15/4/2025,COL-0638986,5,Coles,132.35,Coles Deli Thawed Australian Cooked Black Tiger Prawns Large | approx 250g,10.04,9672967,Meat & Seafood,COL-A89CDC14A3,Credit card,Male,Adelaide
18.3,15.18,23/4/2025,COL-6385521,2,Coles,30.36,Coles RSPCA Approved Chicken Breast Schnitzel Plain Crumb | 600g,3.12,5969875,Meat & Seafood,COL-94C9B774F4,EFTPOS,Female,Darwin
26.26,25.06,17/4/2025,COL-E553638,3,Coles,75.18,The Bare Bird Chicken Thigh Fillets | 480g,1.2,7382547,Meat & Seafood,COL-2A784A58C0,Store card,Male,Adelaide
22.57,20.85,30/4/2025,COL-2236214,1,Coles,20.85,Coles Deli Thawed Australian MSC Raw Banana Prawns | approx 250g,1.72,8836817,Meat & Seafood,COL-D28F3CC63B,Cash,Female,Sydney
15.31,14.05,13/4/2025,COL-7107374,1,Coles,14.05,Coles Finest Mixed Selection Sausage Pack | 500g,1.26,5928533,Meat & Seafood,COL-63982A52CD,EFTPOS,Female,Adelaide
10.09,8.6,21/4/2025,COL-F394401,10,Coles,86,The Bare Bird Chicken Drumsticks | 460g,1.49,7382492,Meat & Seafood,COL-3CF7051F67,Credit card,Female,Melbourne
9,6.72,24/4/2025,COL-C210968,2,Coles,13.44,The Bare Bird Whole Chicken | approx 1.6kg,2.28,3091127,Meat & Seafood,COL-4252583C55,EFTPOS,Male,Melbourne
27.76,20.88,14/4/2025,COL-3884021,2,Coles,41.76,Coles Deli Thawed Australian Cooked Black Tiger Prawns Large | approx 250g,6.88,9672965,Meat & Seafood,COL-02415E2AEA,Credit card,Female,Perth
23.58,22.19,26/4/2025,COL-7866008,9,Coles,199.71,The Bare Bird Chicken Breast Fillet | 600g,1.39,7362278,Meat & Seafood,COL-23CDB1C254,Credit card,Female,Canberra
25.25,24.15,16/4/2025,COL-F705359,5,Coles,120.75,The Bare Bird Chicken Thigh Fillets | 480g,1.1,7382544,Meat & Seafood,COL-23C35440CA,EFTPOS,Male,Canberra
15.93,11.28,12/4/2025,COL-4589205,4,Coles,45.12,Coles Finest Carbon Neutral Pork Leg Roast | approx 1kg,4.65,6409077,Meat & Seafood,COL-F85D09759D,Credit card,Male,Sydney
9.46,6.92,3/4/2025,COL-3764169,4,Coles,27.68,The Bare Bird Whole Chicken | approx 1.6kg,2.54,3091133,Meat & Seafood,COL-FD0A4D1984,Credit card,Male,Darwin
15.54,11.29,11/4/2025,COL-A829737,5,Coles,56.45,Coles RSPCA Approved Chicken Breast Schnitzel Plain Crumb | 600g,4.25,5969870,Meat & Seafood,COL-C3C4479A81,Cash,Female,Brisbane
13.7,10.45,22/4/2025,COL-C151001,5,Coles,52.25,Coles Finest Carbon Neutral Pork Leg Roast | approx 1kg,3.25,6409076,Meat & Seafood,COL-FADDB6CCB3,EFTPOS,Female,Canberra
30.08,25.3,28/4/2025,COL-7321505,1,Coles,25.3,Coles Deli Thawed Australian Cooked Black Tiger Prawns Large | approx 250g,4.78,9672965,Meat & Seafood,COL-EBE7559E02,Credit card,Female,Melbourne
18.73,14.92,7/4/2025,COL-F884511,3,Coles,44.76,Coles RSPCA Approved Chicken Breast Schnitzel Plain Crumb | 600g,3.81,5969870,Meat & Seafood,COL-A4913A2129,Credit card,Female,Perth
9.51,7.09,10/4/2025,COL-B968985,2,Coles,14.18,Coles Boneless Pork Shoulder Roast | approx 2.6kg,2.42,9413888,Meat & Seafood,COL-962A8D0A04,Gift card,Female,Darwin
28.32,21.07,4/4/2025,COL-4638301,1,Coles,21.07,The Bare Bird Chicken Tenderloins | 480g,7.25,7382532,Meat & Seafood,COL-404209B310,Gift card,Female,Hobart
8.64,7.89,20/4/2025,COL-B869529,3,Coles,23.67,Coles Lamb Leg Roast Half | approx 1.74kg,0.75,9246067,Meat & Seafood,COL-80187F9AF7,Store card,Female,Canberra
26.93,22.68,29/4/2025,COL-C637426,4,Coles,90.72,Cleaver's Organic Grass-Fed Premium Beef Mince | 500g,4.25,9224264,Meat & Seafood,COL-145DEF5F3D,EFTPOS,Male,Hobart
15.63,12.78,19/4/2025,COL-3672625,1,Coles,12.78,Coles RSPCA Approved Chicken Breast Schnitzel Plain Crumb | 600g,2.85,5969865,Meat & Seafood,COL-A970F145ED,Gift card,Female,Sydney
16.78,16.27,19/4/2025,COL-8913634,2,Coles,32.54,Coles Finest Mixed Selection Sausage Pack | 500g,0.51,5928537,Meat & Seafood,COL-922ACFC872,Cash,Male,Brisbane
13.22,13.22,16/4/2025,COL-7703330,4,Coles,52.88,Coles Free Range Pork Leg Roast Boneless | approx 1.8kg,0,2741878,Meat & Seafood,COL-5B7B56ED55,Credit card,Female,Adelaide
17.77,16.58,3/4/2025,COL-E515158,4,Coles,66.32,Coles Deli Thawed Australian MSC Raw Banana Prawns | approx 250g,1.19,8836816,Meat & Seafood,COL-F0A04C2E2A,Gift card,Female,Brisbane
19.26,18.27,22/4/2025,COL-7153634,7,Coles,127.89,Coles Deli Thawed Australian MSC Raw Banana Prawns | approx 250g,0.99,8836818,Meat & Seafood,COL-BAF00E67FF,Gift card,Female,Perth
16.35,12.6,18/4/2025,COL-0776383,5,Coles,63,Coles Finest Carbon Neutral Pork Leg Roast | approx 1kg,3.75,6409081,Meat & Seafood,COL-9770EFC422,EFTPOS,Male,Perth
6.64,4.74,20/4/2025,COL-0593107,9,Coles,42.66,Coles Boneless Pork Leg Roast | approx 2.1kg,1.9,4174804,Meat & Seafood,COL-44B8A248AC,Credit card,Male,Perth
23.04,23.04,27/4/2025,COL-7620556,4,Coles,92.16,The Bare Bird Chicken Breast Fillet | 600g,0,7362280,Meat & Seafood,COL-D847A0FFD7,EFTPOS,Female,Hobart
