Cart ID,Transaction ID,Customer ID,Gender,Location,Payment type,Item ID,Brand Name,Brand Size,Category,Subcategory,Unit Price,Best Price,Discount,Quantity,Total Item Price,Quality Score
2111,7399E74C,CUS9002,Male,VIC,Cash,ITM38008,Schweppes,1500 mL,Beverages,Soft Drinks,15.34,11.97,0.22,1,11.97,5
2111,7399E74C,CUS9002,Male,VIC,Cash,ITM76900,Sunrice,750 g,Pantry,Rice,3.77,3.73,0.01,1,3.73,5
2111,7399E74C,CUS9002,Male,VIC,Cash,ITM68123,Jalna,1000 mL,Dairy,Yogurt,11.94,8.6,0.28,1,8.6,5
2112,21AF54D5,CUS2946,Female,NSW,Credit Card,ITM28063,Australian Fresh,1500 g,Produce,Vegetables,23.96,17.73,0.26,1,17.73,2
2112,21AF54D5,CUS2946,Female,NSW,Credit Card,ITM23019,Paul's,2000 mL,Dairy,Milk,22.6,17.4,0.23,2,34.8,3
2112,21AF54D5,CUS2946,Female,NSW,Credit Card,ITM38008,Coca-Cola,1500 mL,Beverages,Soft Drinks,15.34,11.97,0.22,1,11.97,5
2112,21AF54D5,CUS2946,Female,NSW,Credit Card,ITM71806,Barilla,250 g,Pantry,Pasta,22.2,20.65,0.07,1,20.65,5
2113,D91E4F8E,CUS1039,Male,NSW,Debit Card,ITM55806,Smith's,150 g,Snacks,Chips,18.78,14.65,0.22,3,43.95,4
2113,D91E4F8E,CUS1039,Male,NSW,Debit Card,ITM61269,V,2000 mL,Beverages,Energy Drinks,22.44,21.54,0.04,5,107.7,4
2113,D91E4F8E,CUS1039,Male,NSW,Debit Card,ITM35008,Red Bull,250 mL,Beverages,Energy Drinks,15.96,13.09,0.18,1,13.09,5
2113,D91E4F8E,CUS1039,Male,NSW,Debit Card,ITM68123,Yoplait,1000 mL,Dairy,Yogurt,11.94,8.6,0.28,1,8.6,5
2113,D91E4F8E,CUS1039,Male,NSW,Debit Card,ITM50710,Jalna,500 mL,Dairy,Yogurt,23.48,18.55,0.21,5,92.75,3
2114,4203510F,CUS3823,Female,WA,Cash,ITM69561,A2 Milk,500 mL,Dairy,Milk,20.35,15.67,0.23,5,78.35,5
2114,4203510F,CUS3823,Female,WA,Cash,ITM38731,Abbott's Village,6 pack,Bakery,Bread,6.35,5.59,0.12,1,5.59,5
2114,4203510F,CUS3823,Female,WA,Cash,ITM47678,Coles Brand,250 g,Snacks, Chocolate,3.9,3.86,0.01,4,15.44,5
2114,4203510F,CUS3823,Female,WA,Cash,ITM81101,Smith's,300 g,Snacks,Chips,11.15,8.36,0.25,4,33.44,5
2114,4203510F,CUS3823,Female,WA,Cash,ITM45482,Mount Franklin,2000 mL,Beverages,Water,1.51,1.15,0.24,2,2.3,5
2115,AAAC35F8,CUS4196,Female,NSW,Credit Card,ITM17443,Golden Circle,500 mL,Beverages,Juice,18.82,14.68,0.22,2,29.36,4
2115,AAAC35F8,CUS4196,Female,NSW,Credit Card,ITM57792,Bega,1500 mL,Dairy,Cheese,22.27,16.03,0.28,5,80.15,3
2115,AAAC35F8,CUS4196,Female,NSW,Credit Card,ITM26641,Pepsi,1000 mL,Beverages,Soft Drinks,4.66,3.63,0.22,2,7.26,5
2115,AAAC35F8,CUS4196,Female,NSW,Credit Card,ITM91313,Cadbury,200 g,Snacks,Chocolate,7.25,7.18,0.01,4,28.72,5
2116,5623184C,CUS7668,Male,QLD,Cash,ITM49021,Sara Lee,1 pack,Bakery,Cake,5.34,4.54,0.15,5,22.7,5
2116,5623184C,CUS7668,Male,QLD,Cash,ITM80294,Monster,1500 mL,Beverages,Energy Drinks,12.14,11.65,0.04,2,23.3,5
2116,5623184C,CUS7668,Male,QLD,Cash,ITM55806,Smith's,150 g,Snacks,Chips,18.78,14.65,0.22,3,43.95,4
2117,F0587C04,CUS4869,Male,QLD,Cash,ITM24138,Coles Finest,1500 g,Meat,Beef,13.67,13.12,0.04,3,39.36,5
2117,F0587C04,CUS4869,Male,QLD,Cash,ITM34814,Devondale,1000 mL,Dairy,Cheese,6.07,5.77,0.05,1,5.77,5
2117,F0587C04,CUS4869,Male,QLD,Cash,ITM32607,Heinz,750 g,Pantry,Canned Food,7.09,5.81,0.18,5,29.05,5
2118,89F43FF7,CUS3951,Female,VIC,Cash,ITM23586,Yoplait,2000 mL,Dairy,Yogurt,19.96,15.97,0.2,1,15.97,4
2118,89F43FF7,CUS3951,Female,VIC,Cash,ITM66308,Oreo,200 g,Snacks,Biscuits,7.0,6.23,0.11,1,6.23,5
2118,89F43FF7,CUS3951,Female,VIC,Cash,ITM68123,Yoplait,1000 mL,Dairy,Yogurt,11.94,8.6,0.28,1,8.6,5
2118,89F43FF7,CUS3951,Female,VIC,Cash,ITM76900,Tilda,750 g,Pantry,Rice,3.77,3.73,0.01,1,3.73,5
2119,E092A44D,CUS1364,Female,WA,Debit Card,ITM34137,Heinz,500 g,Pantry,Canned Food,9.27,6.67,0.28,2,13.34,5
2119,E092A44D,CUS1364,Female,WA,Debit Card,ITM52081,Barilla,1000 g,Pantry,Pasta,15.55,12.44,0.2,5,62.2,5
2119,E092A44D,CUS1364,Female,WA,Debit Card,ITM96045,Australian Fresh,1500 g,Produce,Vegetables,22.2,17.76,0.2,5,88.8,3
2119,E092A44D,CUS1364,Female,WA,Debit Card,ITM81101,Smith's,300 g,Snacks,Chips,11.15,8.36,0.25,4,33.44,5
2120,3B2FFDDC,CUS4311,Female,WA,Debit Card,ITM23586,Jalna,2000 mL,Dairy,Yogurt,19.96,15.97,0.2,1,15.97,4
2120,3B2FFDDC,CUS4311,Female,WA,Debit Card,ITM85988,Coles Bakery,8 pack,Bakery,Cake,16.64,13.15,0.21,4,52.6,4
2120,3B2FFDDC,CUS4311,Female,WA,Debit Card,ITM48210,Pepsi,2000 mL,Beverages,Soft Drinks,21.97,20.87,0.05,2,41.74,4
2120,3B2FFDDC,CUS4311,Female,WA,Debit Card,ITM23586,Yoplait,2000 mL,Dairy,Yogurt,19.96,15.97,0.2,1,15.97,4
2120,3B2FFDDC,CUS4311,Female,WA,Debit Card,ITM14617,Coles Brand,1000 g,Meat,Pork,7.22,5.78,0.2,1,5.78,5
2121,0975306D,CUS2604,Male,SA,Debit Card,ITM96806,Tip Top,1 pack,Bakery,Bread,23.72,20.64,0.13,4,82.56,4
2121,0975306D,CUS2604,Male,SA,Debit Card,ITM80294,Monster,1500 mL,Beverages,Energy Drinks,12.14,11.65,0.04,2,23.3,5
2121,0975306D,CUS2604,Male,SA,Debit Card,ITM66308,Oreo,200 g,Snacks,Biscuits,7.0,6.23,0.11,1,6.23,5
2122,87C10621,CUS3439,Female,QLD,Cash,ITM37711,Tilda,1000 g,Pantry,Rice,2.3,2.25,0.02,5,11.25,5
2122,87C10621,CUS3439,Female,QLD,Cash,ITM54765,Red Bull,1500 mL,Beverages,Energy Drinks,9.15,7.05,0.23,5,35.25,5
2122,87C10621,CUS3439,Female,QLD,Cash,ITM24138,Cape Grim,1500 g,Meat,Beef,13.67,13.12,0.04,3,39.36,5
2123,F5B52193,CUS5945,Male,NSW,Cash,ITM50843,Daily Juice,250 mL,Beverages,Juice,22.54,17.13,0.24,1,17.13,2
2123,F5B52193,CUS5945,Male,NSW,Cash,ITM66308,TUC,200 g,Snacks,Biscuits,7.0,6.23,0.11,1,6.23,5
2123,F5B52193,CUS5945,Male,NSW,Cash,ITM54765,Monster,1500 mL,Beverages,Energy Drinks,9.15,7.05,0.23,5,35.25,5
2123,F5B52193,CUS5945,Male,NSW,Cash,ITM81805,Lilydale,250 g,Meat,Chicken,23.6,19.82,0.16,3,59.46,4
2124,D98751F1,CUS8150,Male,VIC,Debit Card,ITM90456,Australian Fresh,1500 g,Produce,Vegetables,6.61,6.54,0.01,4,26.16,5
2124,D98751F1,CUS8150,Male,VIC,Debit Card,ITM34641,Schweppes,1000 mL,Beverages,Soft Drinks,18.6,18.46,0.01,1,18.46,5
2124,D98751F1,CUS8150,Male,VIC,Debit Card,ITM24138,Coles Finest,1500 g,Meat,Beef,13.67,13.12,0.04,3,39.36,5
2124,D98751F1,CUS8150,Male,VIC,Debit Card,ITM96045,Australian Fresh,1500 g,Produce,Vegetables,22.2,17.76,0.2,5,88.8,3
2125,D923B020,CUS1672,Female,NSW,Cash,ITM34498,Bertocchi,500 g,Meat,Pork,7.1,5.11,0.28,1,5.11,5
2125,D923B020,CUS1672,Female,NSW,Cash,ITM88148,Jalna,1500 mL,Dairy,Yogurt,14.25,14.11,0.01,2,28.22,5
2125,D923B020,CUS1672,Female,NSW,Cash,ITM32500,Bega,500 mL,Dairy,Cheese,2.15,1.66,0.23,4,6.64,5
2126,B92DA5A2,CUS8191,Female,NSW,Credit Card,ITM32500,Bega,500 mL,Dairy,Cheese,2.15,1.66,0.23,4,6.64,5
2126,B92DA5A2,CUS8191,Female,NSW,Credit Card,ITM80294,V,1500 mL,Beverages,Energy Drinks,12.14,11.65,0.04,2,23.3,5
2126,B92DA5A2,CUS8191,Female,NSW,Credit Card,ITM80294,Monster,1500 mL,Beverages,Energy Drinks,12.14,11.65,0.04,2,23.3,5
2126,B92DA5A2,CUS8191,Female,NSW,Credit Card,ITM73444,Arnott's,200 g,Snacks,Biscuits,6.75,5.54,0.18,1,5.54,5
2126,B92DA5A2,CUS8191,Female,NSW,Credit Card,ITM50710,Yoplait,500 mL,Dairy,Yogurt,23.48,18.55,0.21,5,92.75,3
2127,B6CDD6AA,CUS6244,Male,NSW,Debit Card,ITM28590,Arnott's,200 g,Snacks,Biscuits,24.88,20.65,0.17,3,61.95,4
2127,B6CDD6AA,CUS6244,Male,NSW,Debit Card,ITM81805,Coles RSPCA Approved,250 g,Meat,Chicken,23.6,19.82,0.16,3,59.46,2
2127,B6CDD6AA,CUS6244,Male,NSW,Debit Card,ITM25291,Cadbury,250 g,Snacks,Chocolate,10.62,10.09,0.05,4,40.36,5
2127,B6CDD6AA,CUS6244,Male,NSW,Debit Card,ITM90456,Coles Brand,1500 g,Produce,Vegetables,6.61,6.54,0.01,4,26.16,5
2128,4EEBBA74,CUS2821,Male,WA,Cash,ITM76678,Coles Bakery,4 pack,Bakery,Pastries,19.96,14.97,0.25,3,44.91,3
2128,4EEBBA74,CUS2821,Male,WA,Cash,ITM91313,Lindt,200 g,Snacks,Chocolate,7.25,7.18,0.01,4,28.72,5
2128,4EEBBA74,CUS2821,Male,WA,Cash,ITM81805,Coles RSPCA Approved,250 g,Meat,Chicken,23.6,19.82,0.16,3,59.46,2
2128,4EEBBA74,CUS2821,Male,WA,Cash,ITM52081,San Remo,1000 g,Pantry,Pasta,15.55,12.44,0.2,5,62.2,5
2128,4EEBBA74,CUS2821,Male,WA,Cash,ITM38731,Abbott's Village,6 pack,Bakery,Bread,6.35,5.59,0.12,1,5.59,5
2129,48D09650,CUS2297,Male,NSW,Credit Card,ITM79306,Helga's,6 pack,Bakery,Bread,7.8,6.01,0.23,1,6.01,5
2129,48D09650,CUS2297,Male,NSW,Credit Card,ITM31832,Coles Brand,1500 g,Meat,Pork,23.18,18.78,0.19,3,56.34,2
2129,48D09650,CUS2297,Male,NSW,Credit Card,ITM52081,Barilla,1000 g,Pantry,Pasta,15.55,12.44,0.2,5,62.2,5
2129,48D09650,CUS2297,Male,NSW,Credit Card,ITM54765,Red Bull,1500 mL,Beverages,Energy Drinks,9.15,7.05,0.23,5,35.25,5
2129,48D09650,CUS2297,Male,NSW,Credit Card,ITM91313,Lindt,200 g,Snacks,Chocolate,7.25,7.18,0.01,4,28.72,5
2130,630698B7,CUS4852,Female,VIC,Debit Card,ITM52081,Barilla,1000 g,Pantry,Pasta,15.55,12.44,0.2,5,62.2,5
2130,630698B7,CUS4852,Female,VIC,Debit Card,ITM29304,Barilla,750 g,Pantry,Pasta,5.36,3.91,0.27,1,3.91,5
2130,630698B7,CUS4852,Female,VIC,Debit Card,ITM73444,Oreo,200 g,Snacks,Biscuits,6.75,5.54,0.18,1,5.54,5
2131,04FDE9AD,CUS7999,Male,NSW,Cash,ITM45168,Oreo,200 g,Snacks,Biscuits,10.73,8.15,0.24,2,16.3,5
2131,04FDE9AD,CUS7999,Male,NSW,Cash,ITM38731,Helga's,6 pack,Bakery,Bread,6.35,5.59,0.12,1,5.59,5
2131,04FDE9AD,CUS7999,Male,NSW,Cash,ITM76397,San Remo,500 g,Pantry,Pasta,10.42,9.69,0.07,1,9.69,5
2132,4A059123,CUS8718,Female,QLD,Debit Card,ITM14617,Bertocchi,1000 g,Meat,Pork,7.22,5.78,0.2,1,5.78,5
2132,4A059123,CUS8718,Female,QLD,Debit Card,ITM45168,Oreo,200 g,Snacks,Biscuits,10.73,8.15,0.24,2,16.3,5
2132,4A059123,CUS8718,Female,QLD,Debit Card,ITM23586,Yoplait,2000 mL,Dairy,Yogurt,19.96,15.97,0.2,1,15.97,4
2132,4A059123,CUS8718,Female,QLD,Debit Card,ITM57792,Devondale,1500 mL,Dairy,Cheese,22.27,16.03,0.28,5,80.15,2
2133,EE6096A7,CUS1405,Male,VIC,Credit Card,ITM61583,Bertocchi,1500 g,Meat,Pork,8.32,6.41,0.23,5,32.05,5
2133,EE6096A7,CUS1405,Male,VIC,Credit Card,ITM23219,A2 Milk,2000 mL,Dairy,Milk,22.6,17.4,0.23,2,34.8,4
2133,EE6096A7,CUS1405,Male,VIC,Credit Card,ITM67652,Coles RSPCA Approved,1000 g,Meat,Chicken,2.78,2.67,0.04,3,8.01,5
2133,EE6096A7,CUS1405,Male,VIC,Credit Card,ITM38892,Berri,250 mL,Beverages,Juice,24.6,18.94,0.23,2,37.88,3
2134,C736FC4F,CUS7171,Female,VIC,Debit Card,ITM14617,Coles Brand,1000 g,Meat,Pork,7.22,5.78,0.2,1,5.78,5
2134,C736FC4F,CUS7171,Female,VIC,Debit Card,ITM52081,San Remo,1000 g,Pantry,Pasta,15.55,12.44,0.2,5,62.2,5
2134,C736FC4F,CUS7171,Female,VIC,Debit Card,ITM38892,Berri,250 mL,Beverages,Juice,24.6,18.94,0.23,2,37.88,3
2134,C736FC4F,CUS7171,Female,VIC,Debit Card,ITM30505,Coles RSPCA Approved,1000 g,Meat,Chicken,3.05,2.26,0.26,3,6.78,5
2134,C736FC4F,CUS7171,Female,VIC,Debit Card,ITM69622,Tip Top,1 pack,Bakery,Bread,10.32,7.84,0.24,3,23.52,5
2135,02645E7E,CUS4093,Female,SA,Debit Card,ITM47678,Cadbury,250 g,Snacks,Chocolate,3.9,3.86,0.01,4,15.44,5
2135,02645E7E,CUS4093,Female,SA,Debit Card,ITM31013,Coca-Cola,500 mL,Beverages,Soft Drinks,9.07,6.8,0.25,2,13.6,5
2135,02645E7E,CUS4093,Female,SA,Debit Card,ITM50710,Chobani,500 mL,Dairy,Yogurt,23.48,18.55,0.21,5,92.75,4
2135,02645E7E,CUS4093,Female,SA,Debit Card,ITM97602,Red Rock Deli,200 g,Snacks,Chips,1.03,0.93,0.1,3,2.79,5
2136,2A11C966,CUS9516,Male,SA,Cash,ITM29304,Barilla,750 g,Pantry,Pasta,5.36,3.91,0.27,1,3.91,5
2136,2A11C966,CUS9516,Male,SA,Cash,ITM66308,Oreo,200 g,Snacks,Biscuits,7.0,6.23,0.11,1,6.23,5
2136,2A11C966,CUS9516,Male,SA,Cash,ITM54765,V,1500 mL,Beverages,Energy Drinks,9.15,7.05,0.23,5,35.25,5
2137,3B3A341D,CUS6059,Male,WA,Cash,ITM12153,Barilla,250 g,Pantry,Pasta,9.22,7.56,0.18,4,30.24,5
2137,3B3A341D,CUS6059,Male,WA,Cash,ITM34535,Golden Circle,500 mL,Beverages,Juice,14.57,13.7,0.06,4,54.8,5
2137,3B3A341D,CUS6059,Male,WA,Cash,ITM23586,Yoplait,2000 mL,Dairy,Yogurt,19.96,15.97,0.2,1,15.97,4
2138,E5DEA545, CUS39ок ,Female,NSW,Credit Card,ITM87429,Red Rock Deli,150 g,Snacks,Chips,18.16,17.43,0.04,1,17.43,5
2138,E5DEA545, CUS39ок ,Female,NSW,Credit Card,ITM13754,Lindt,200 g,Snacks,Chocolate,8.04,7.64,0.05,5,38.2,5
2138,E5DEA545, CUS39ок ,Female,NSW,Credit Card,ITM61583,Bertocchi,1500 g,Meat,Pork,8.32,6.41,0.23,5,32.05,5
2138,E5DEA545, CUS39ок ,Female,NSW,Credit Card,ITM67652,Lilydale,1000 g,Meat,Chicken,2.78,2.67,0.04,3,8.01,5
2138,E5DEA545, CUS39ок ,Female,NSW,Credit Card,ITM14960,Dairy Farmers,500 mL,Dairy,Milk,2.35,2.16,0.08,4,8.64,5
2139,94E00962,CUS3373,Male,QLD,Credit Card,ITM53578,Bertocchi,250 g,Meat,Pork,3.85,3.39,0.12,3,10.17,5
2139,94E00962,CUS3373,Male,QLD,Credit Card,ITM80294,V,1500 mL,Beverages,Energy Drinks,12.14,11.65,0.04,2,23.3,5
2139,94E00962,CUS3373,Male,QLD,Credit Card,ITM98744,Smith's,250 g,Snacks,Chips,15.57,11.37,0.27,2,22.74,5
2139,94E00962,CUS3373,Male,QLD,Credit Card,ITM35042,Coles Brand,1500 g,Produce,Fruits,12.94,11.65,0.1,4,46.6,5
2139,94E00962,CUS3373,Male,QLD,Credit Card,ITM69722,Heinz,250 g,Pantry,Canned Food,15.14,14.99,0.01,2,29.98,5
2140,46FBCD25,CUS7859,Female,WA,Cash,ITM45482,Mount Franklin,2000 mL,Beverages,Water,1.51,1.15,0.24,2,2.3,5
2140,46FBCD25,CUS7859,Female,WA,Cash,ITM24138,Cape Grim,1500 g,Meat,Beef,13.67,13.12,0.04,3,39.36,5
2140,46FBCD25,CUS7859,Female,WA,Cash,ITM24138,Cape Grim,1500 g,Meat,Beef,13.67,13.12,0.04,3,39.36,5
2140,46FBCD25,CUS7859,Female,WA,Cash,ITM38731,Tip Top,6 pack,Bakery,Bread,6.35,5.59,0.12,1,5.59,5
2140,46FBCD25,CUS7859,Female,WA,Cash,ITM76900,Tilda,750 g,Pantry,Rice,3.77,3.73,0.01,1,3.73,5
2141,31A54CAE,CUS4966,Female,SA,Debit Card,ITM96806,Tip Top,1 pack,Bakery,Bread,23.72,20.64,0.13,4,82.56,4
2141,31A54CAE,CUS4966,Female,SA,Debit Card,ITM76397,San Remo,500 g,Pantry,Pasta,10.42,9.69,0.07,1,9.69,5
2141,31A54CAE,CUS4966,Female,SA,Debit Card,ITM23219,A2 Milk,2000 mL,Dairy,Milk,22.6,17.4,0.23,2,34.8,4
2141,31A54CAE,CUS4966,Female,SA,Debit Card,ITM61269,Coles Brand,2000 mL,Beverages,Electronics,16.34,14.56,0.13,2,29.12,4
2142,067B0D0A,CUS6241,Female,WA,Credit Card,ITM38008,Pepsi,1500 mL,Beverages,Soft Drinks,15.34,11.97,0.22,1,11.97,5
2142,067B0D0A,CUS6241,Female,WA,Credit Card,ITM76900,Sunrice,750 g,Pantry,Rice,3.77,3.73,0.01,1,3.73,5
2142,067B0D0A,CUS6241,Female,WA,Credit Card,ITM38008,Pepsi,1500 mL,Beverages,Soft Drinks,15.34,11.97,0.22,1,11.97,5
2143,54C2F09E,CUS3823,Female,QLD,Debit Card,ITM35671,Smith's,250 g,Snacks,Chips,17.23,13.09,0.24,5,65.45,4
2143,54C2F09E,CUS3823,Female,QLD,Debit Card,ITM91476,San Remo,1000 g,Pantry,Pasta,14.83,12.31,0.17,4,49.24,5
2143,54C2F09E,CUS3823,Female,QLD,Debit Card,ITM60074,Tilda,500 g,Pantry,Rice,19.02,14.27,0.25,3,42.81,5
2143,54C2F09E,CUS3823,Female,QLD,Debit Card,ITM50876,Lilydale,250 g,Meat,Chicken,22.79,16.41,0.28,1,16.41,4
2144,2F150A91, CUS7178 ,Female,NSW,Cash,ITM48210,Schweppes,2000 mL,Beverages,Soft Drinks,21.97,20.87,0.05,2,41.74,4
2144,2F150A91, CUS7178 ,Female,NSW,Cash,ITM23219,A2 Milk,2000 mL,Dairy,Milk,22.6,17.4,0.23,2,34.8,4
2144,2F150A91, CUS7178 ,Female,NSW,Cash,ITM32607,Heinz,750 g,Pantry,Canned Food,7.09,5.81,0.18,5,29.05,5
2144,2F150A91, CUS7178 ,Female,NSW,Cash,ITM91476,San Remo,1000 g,Pantry,Pasta,14.83,12.31,0.17,4,49.24,5
2145,D43F6D33,CUS6825,Male,WA,Cash,ITM35042,Coles Brand,1500 g,Produce,Fruits,12.94,11.65,0.1,4,46.6,5
2145,D43F6D33,CUS6825,Male,WA,Cash,ITM50876,Coles RSPCA Approved,250 g,Meat,Chicken,22.79,16.41,0.28,1,16.41,2
2145,D43F6D33,CUS6825,Male,WA,Cash,ITM70406,Devondale,2000 mL,Dairy,Cheese,23.69,22.98,0.03,2,45.96,3
2146,0D268DE6,CUS5710,Male,NSW,Cash,ITM81805,Lilydale,250 g,Meat,Chicken,23.6,19.82,0.16,3,59.46,4
2146,0D268DE6,CUS5710,Male,NSW,Cash,ITM70911,Coles Brand,500 g,Produce,Vegetables,5.19,5.03,0.03,5,25.15,5
2146,0D268DE6,CUS5710,Male,NSW,Cash,ITM80077,SPC,250 g,Pantry,Canned Food,3.05,2.41,0.21,4,9.64,5
2146,0D268DE6,CUS5710,Male,NSW,Cash,ITM10665,Coca-Cola,2000 mL,Beverages,Soft Drinks,17.24,15.34,0.11,1,15.34,5
2146,0D268DE6,CUS5710,Male,NSW,Cash,ITM98744,Red Rock Deli,250 g,Snacks,Chips,15.57,11.37,0.27,2,22.74,5
2147,A9EB3075,CUS4193,Female,WA,Credit Card,ITM76678,Coles Bakery,4 pack,Bakery,Pastries,19.96,14.97,0.25,3,44.91,3
2147,A9EB3075,CUS4193,Female,WA,Credit Card,ITM54167,Bertocchi,500 g,Meat,Pork,4.64,3.34,0.28,2,6.68,5
2147,A9EB3075,CUS4193,Female,WA,Credit Card,ITM70911,Australian Fresh,500 g,Produce,Vegetables,5.19,5.03,0.03,5,25.15,5
2148,0E86B62C,CUS4966,Female,WA,Credit Card,ITM20351,Coles Brand,1000 g,Meat,Pork,5.0,4.25,0.15,5,21.25,5
2148,0E86B62C,CUS4966,Female,WA,Credit Card,ITM57792,Devondale,1500 mL,Dairy,Cheese,22.27,16.03,0.28,5,80.15,2
2148,0E86B62C,CUS4966,Female,WA,Credit Card,ITM23219,A2 Milk,2000 mL,Dairy,Milk,22.6,17.4,0.23,2,34.8,4
2148,0E86B62C,CUS4966,Female,WA,Credit Card,ITM55462,Abbott's Village,8 pack,Bakery,Bread,4.17,2.96,0.29,1,2.96,5
2149,59181AF6,CUS1211,Female,WA,Credit Card,ITM54765,V,1500 mL,Beverages,Energy Drinks,9.15,7.05,0.23,5,35.25,5
2149,59181AF6,CUS1211,Female,WA,Credit Card,ITM69722,Edgell,250 g,Pantry,Canned Food,15.14,14.99,0.01,2,29.98,5
2149,59181AF6,CUS1211,Female,WA,Credit Card,ITM96045,Australian Fresh,1500 g,Produce,Vegetables,22.2,17.76,0.2,5,88.8,3
2149,59181AF6,CUS1211,Female,WA,Credit Card,ITM99787,Coles Brand,500 g,Meat,Pork,11.61,11.38,0.02,2,22.76,5
2150,DC3541A6,CUS3823,Male,SA,Cash,ITM85988,Sara Lee,8 pack,Bakery,Cake,16.64,13.15,0.21,4,52.6,5
2150,DC3541A6,CUS3823,Male,SA,Cash,ITM60074,Sunrice,500 g,Pantry,Rice,19.02,14.27,0.25,3,42.81,4
2150,DC3541A6,CUS3823,Male,SA,Cash,ITM32607,SPC,750 g,Pantry,Canned Food,7.09,5.81,0.18,5,29.05,5
2151,A04130E1,CUS3695,Female,VIC,Debit Card,ITM91313,Lindt,200 g,Snacks,Chocolate,7.25,7.18,0.01,4,28.72,5
2151,A04130E1,CUS3695,Female,VIC,Debit Card,ITM50843,Golden Circle,250 mL,Beverages,Juice,22.54,17.13,0.24,1,17.13,3
2151,A04130E1,CUS3695,Female,VIC,Debit Card,ITM90456,Australian Fresh,1500 g,Produce,Vegetables,6.61,6.54,0.01,4,26.16,5
2151,A04130E1,CUS3695,Female,VIC,Debit Card,ITM61284,Tilda,500 g,Pantry,Rice,24.64,18.97,0.23,1,18.97,4
2151,A04130E1,CUS3695,Female,VIC,Debit Card,ITM47678,Cadbury,250 g,Snacks,Chocolate,3.9,3.86,0.01,4,15.44,5
2152,7F507B23, CUS2341,Female,SA,Credit Card,ITM55806,Red Rock Deli,150 g,Snacks,Chips,18.78,14.65,0.22,3,43.95,5
2152,7F507B23, CUS2341,Female,SA,Credit Card,ITM85988,Coles Bakery,8 pack,Bakery,Cake,16.64,13.15,0.21,4,52.6,4
2152,7F507B23, CUS2341,Female,SA,Credit Card,ITM34814,Mainland,1000 mL,Dairy,Cheese,6.07,5.77,0.05,1,5.77,5
2152,7F507B23, CUS2341,Female,SA,Credit Card,ITM45752,Australian Fresh,1500 g,Produce,Vegetables,14.81,11.85,0.2,4,47.4,4
2153,CE5CDAE2,CUS7114,Male,QLD,Debit Card,ITM82173,V,1500 mL,Beverages,Energy Drinks,8.27,7.61,0.08,4,30.44,5
2153,CE5CDAE2,CUS7114,Male,QLD,Debit Card,ITM34137,Edgell,500 g,Pantry,Canned Food,9.27,6.67,0.28,5,33.35,5
2153,CE5CDAE2,CUS7114,Male,QLD,Debit Card,ITM69722,Heinz,250 g,Pantry,Canned Food,15.14,14.99,0.01,2,29.98,5
2153,CE5CDAE2,CUS7114,Male,QLD,Debit Card,ITM98744,Red Rock Deli,250 g,Snacks,Chips,15.57,11.37,0.27,2,22.74,5
2153,CE5CDAE2,CUS7114,Male,QLD,Debit Card,ITM31013,Pepsi,500 mL,Beverages,Soft Drinks,9.07,6.8,0.25,2,13.6,5
2154,5DF8C1FA,CUS6641,Female,NSW,Credit Card,ITM25291,Cadbury,250 g,Snacks,Chocolate,10.62,10.09,0.05,4,40.36,5
2154,5DF8C1FA,CUS6641,Female,NSW,Credit Card,ITM12293,Tilda,1000 g,Pantry,Rice,14.42,10.81,0.25,1,10.81,5
2154,5DF8C1FA,CUS6641,Female,NSW,Credit Card,ITM91476,San Remo,1000 g,Pantry,Pasta,14.83,12.31,0.17,4,49.24,5
2154,5DF8C1FA,CUS6641,Female,NSW,Credit Card,ITM23586,Jalna,2000 mL,Dairy,Yogurt,19.96,15.97,0.2,1,15.97,4
2154,5DF8C1FA,CUS6641,Female,NSW,Credit Card,ITM45752,Australian Fresh,1500 g,Produce,Vegetables,14.81,11.85,0.2,4,47.4,4
2155,1D1BD1A9,CUS1405,Female,SA,Credit Card,ITM10665,Coca-Cola,2000 mL,Beverages,Soft Drinks,17.24,15.34,0.11,1,15.34,5
2155,1D1BD1A9,CUS1405,Female,SA,Credit Card,ITM76397,San Remo,500 g,Pantry,Pasta,10.42,9.69,0.07,1,9.69,5
2155,1D1BD1A9,CUS1405,Female,SA,Credit Card,ITM85988,Sara Lee,8 pack,Bakery,Cake,16.64,13.15,0.21,4,52.6,5
2155,1D1BD1A9,CUS1405,Female,SA,Credit Card,ITM50603,Daily Juice,250 mL,Beverages,Juice,22.54,17.13,0.24,1,17.13,2
2156,87319145,CUS3151,Male,WA,Cash,ITM38008,Coca-Cola,1500 mL,Beverages,Soft Drinks,15.34,11.97,0.22,1,11.97,5
2156,87319145,CUS3151,Male,WA,Cash,ITM50710,Jalna,500 mL,Dairy,Yogurt,23.48,18.55,0.21,5,92.75,3
2156,87319145,CUS3151,Male,WA,Cash,ITM29304,San Remo,750 g,Pantry,Pasta,5.36,3.91,0.27,1,3.91,5
2157,C925C372,CUS4311,Male,SA,Cash,ITM91313,Cadbury,200 g,Snacks,Chocolate,7.25,7.18,0.01,4,28.72,5
2157,C925C372,CUS4311,Male,SA,Cash,ITM75406,Cadbury,200 g,Snacks,Chocolate,7.25,7.18,0.01,4,28.72,5
