Item_ID,category,item_name,best_price,item_price,unit_price,sub-category,Brand,Discount,quantity,total_price,Transaction ID,Gender,Store,Location,Payment Method,Date
257864,"Dairy, Eggs & Fridge",Chobani No Sugar Added Yogurt Mango Passionfruit | 680g,6.8,6.8,1.001,,Chobani,0.2,3,20.4,T-25a99db5f7,Female,Coles,Brisbane,Voucher,2025-03-30
581683,Bakery,Coles  Roasted Pumpkin Seed & Purple Whe ... 3 pack,3.75,3.75,1.251,,Coles,0.0,2,7.5,T-0be9a64806,Male,Coles,Melbourne,Online,2025-02-19
267302,"Dairy, Eggs & Fridge",Bulla Creamy Australian Style Yoghurt Mango | 160g,2.4,2.4,1.501,,Bulla,0.1,1,2.4,T-f375935d28,Male,Coles,Darwin,Online,2025-01-06
825788,Health & Beauty,L'Oreal Elvive Treatment Extraordina ... 100mL,11.0,11.0,11.001,,L'Oreal,0.0,5,55.0,T-e7ed9c1347,Female,Coles,Canberra,Card,2024-10-28
204597,"Dairy, Eggs & Fridge",Chobani Greek Yogurt Pouch Vanilla | 140g,2.7,2.7,1.931,,Chobani,0.2,3,8.1,T-a296416a42,Female,Coles,Hobart,Voucher,2025-03-30
367673,Health & Beauty,QV Gentle Wash | 350g,13.0,13.0,3.711,,QV,0.0,2,26.0,T-230aa2a25b,Male,Coles,Perth,Cash,2025-01-23
343218,Health & Beauty,Ocean Australia Natural Body Sunscreen SP ... 120g,25.0,25.0,20.831,,Ocean,0.0,1,25.0,T-224231975c,Female,Coles,Darwin,Voucher,2025-01-15
347788,Health & Beauty,Johnson's Body Care Moisturising Body Wash | 1L,9.0,9.0,0.901,,Johnson's,0.2,1,9.0,T-ef028f3dc8,Female,Coles,Adelaide,Voucher,2025-03-07
616126,Health & Beauty,L'Oreal Revitalift Moisturiser SPF 15 | 50mL,20.0,20.0,40.001,,L'Oreal,0.0,6,120.0,T-84c07daf6c,Male,Coles,Perth,Card,2025-01-05
953923,"Dairy, Eggs & Fridge",Black Swan Tzatziki Dip | 200g,3.5,4.0,2.001,,Black Swan,0.1,4,14.0,T-2bb1c67b0f,Male,Coles,Melbourne,Card,2024-11-10
771925,"Dairy, Eggs & Fridge",Bio Shredded Cheddar Cheese | 200g,5.4,5.4,27.001,,Bio,0.0,1,5.4,T-7fb7084ad1,Female,Coles,Hobart,Card,2025-01-18
683948,Health & Beauty,L'Oreal Men Expert Face Wash Magnesium ... 100mL,6.6,6.6,6.601,,L'Oreal,0.0,1,6.6,T-e956217d4e,Female,Coles,Sydney,Voucher,2025-03-28
443891,Drinks,Arkadia Spice Chai Tea Sachets 20 pack | 400g,13.0,13.0,0.651,,Arkadia,0.0,3,39.0,T-129d36f18a,Female,Coles,Hobart,Online,2025-04-20
911625,Bakery,Abbotts Bakery Sourdough White | 760g,5.2,5.2,0.681,,Abbotts,0.2,1,5.2,T-5fcb41d3b0,Male,Coles,Perth,Card,2025-02-11
772868,Health & Beauty,L'Oreal Paris Infallible More Than Concealer Bi ... 11mL,32.0,32.0,29.091,,L'Oreal,0.0,3,96.0,T-6be74c790a,Female,Coles,Darwin,Card,2024-12-13
710172,"Dairy, Eggs & Fridge",Chobani Greek Yogurt Vanilla | 160g,2.15,2.15,1.341,,Chobani,0.2,6,12.9,T-69912d0363,Female,Coles,Melbourne,Cash,2024-12-28
880665,"Dairy, Eggs & Fridge",Cocobella Coconut Natural Yoghurt | 900g,9.0,9.0,1.001,,Cocobella,0.0,1,9.0,T-4ba0aca6cd,Male,Coles,Perth,Voucher,2025-01-26
919245,"Dairy, Eggs & Fridge",Chobani Greek Yogurt Pouch Raspberry | 140g,2.7,2.7,1.931,,Chobani,0.2,4,10.8,T-06aa7719b0,Female,Coles,Perth,Cash,2024-12-21
997709,"Dairy, Eggs & Fridge",Arnotts Shapes Original Cheese & Bacon With Tas ... 30g,3.4,3.4,11.331,,Arnotts,0.1,3,10.2,T-a9af54f9b3,Male,Coles,Darwin,Voucher,2024-11-25
778930,Drinks,Bundaberg Brewed Drink Ginger Beer Diet 4x375mL | 4 pack,7.35,7.35,4.901,,Bundaberg,0.3,6,44.1,T-a344adf1ab,Female,Coles,Sydney,Online,2024-12-18
147238,"Dairy, Eggs & Fridge",Chobani Greek Yogurt Pouch Mango | 140g,2.7,2.7,1.931,,Chobani,0.2,5,13.5,T-6ca31984e6,Female,Coles,Sydney,Card,2024-12-11
873991,"Dairy, Eggs & Fridge",Coles Kitchen Chicken & Vegetable Noodle Soup | 550g,5.5,5.5,1.001,,Coles,0.0,2,11.0,T-224172425a,Male,Coles,Adelaide,Card,2025-03-24
357691,"Dairy, Eggs & Fridge",Coles Dairy Cheese Fetta Danish Style | 200g,3.3,3.3,16.501,,Coles,0.0,1,3.3,T-c63ea971dd,Female,Coles,Brisbane,Online,2024-12-18
775919,"Dairy, Eggs & Fridge",Coles Kitchen Chicken Parma & Roast Potatoes | 330g,7.0,7.5,2.271,,Coles,0.2,1,7.0,T-d6d0fdc740,Male,Coles,Brisbane,Online,2024-12-11
525316,"Dairy, Eggs & Fridge",Ashgrove Tasmanian Smoked Cheddar The Hazards | 140g,6.5,6.5,46.431,,Ashgrove,0.2,4,26.0,T-8eb9b33f8a,Male,Coles,Sydney,Online,2025-04-11
829560,"Dairy, Eggs & Fridge",Bulla Light Thickened Cream | 300mL,3.5,3.5,1.171,,Bulla,0.1,5,17.5,T-de6d8c233f,Male,Coles,Brisbane,Cash,2024-12-09
617809,Drinks,Australias Own Strawberry Kids Milk 200mL | 6 pack,6.2,6.2,5.171,,Australias Own ,0.2,2,12.4,T-bc1f9ac78d,Male,Coles,Adelaide,Online,2024-11-08
343425,"Dairy, Eggs & Fridge",Black Swan French Onion Dip | 200g,3.5,4.0,2.001,,Black Swan,0.1,2,7.0,T-4df5a4ab33,Female,Coles,Canberra,Card,2025-03-15
805623,"Dairy, Eggs & Fridge",Bio Cheese Grated Parmesano | 125g,5.95,5.95,47.601,,Bio,0.0,1,5.95,T-ab59d12be1,Male,Coles,Brisbane,Online,2024-12-20
913292,Drinks,Arkadia Vegan Chai Tea | 240g,6.3,6.3,2.631,,Arkadia,0.0,3,18.9,T-2fd1516072,Female,Coles,Darwin,Online,2024-10-31
208784,"Dairy, Eggs & Fridge",Chobani Greek Yogurt Blueberry | 160g,2.15,2.15,1.341,,Chobani,0.2,6,12.9,T-607f173506,Male,Coles,Canberra,Cash,2025-02-08
115221,Drinks,Bickford's Iced Coffee Syrup | 500mL,7.0,7.0,1.401,,Bickford's ,0.0,3,21.0,T-60f3c81cac,Female,Coles,Adelaide,Online,2024-11-20
195605,Drinks,Bundaberg Brewed Drink Sarsaparilla 4x375mL | 4 pack,7.35,7.35,4.901,,Bundaberg,0.3,2,14.7,T-c754bbd4ec,Female,Coles,Adelaide,Card,2025-01-31
820099,Meat & Seafood,Coles Finest Australian Pork & Beef Boerewo ... 500g,8.0,8.0,16.001,,Coles,0.0,3,24.0,T-9ba852b639,Female,Coles,Perth,Online,2025-04-16
651050,Health & Beauty,KOi Argan And Ylang Ylang Body Oil | 100mL,6.0,6.0,6.001,,KOi,0.0,6,36.0,T-15d0f3eaf0,Female,Coles,Adelaide,Cash,2025-03-15
336008,Pantry,Wokka Singapore Style Wok Ready Noodles | 440g,2.7,2.7,0.611,,Wokka,0.0,2,5.4,T-a02ed3649b,Male,Coles,Sydney,Voucher,2024-12-24
938791,"Dairy, Eggs & Fridge",Coles Kitchen BBQ Meat Deluxe Pizza | 470g,6.0,6.5,1.381,,Coles,0.0,5,30.0,T-e2343783c6,Male,Coles,Adelaide,Voucher,2024-12-10
566775,"Dairy, Eggs & Fridge",Australia's Own Unsweetened Organic Coconu ... 1L,3.2,3.2,3.201,,Australia's Own,0.1,5,16.0,T-c686847428,Male,Coles,Canberra,Cash,2025-02-20
778772,"Dairy, Eggs & Fridge",Black Swan Corn Relish Dip | 200g,3.5,4.0,2.001,,Black Swan,0.1,6,21.0,T-ca1b959341,Male,Coles,Adelaide,Voucher,2025-04-21
456671,"Dairy, Eggs & Fridge",Chobani Fit High Protein Greek Yogurt Blueberry | 160g,2.8,2.8,1.751,,Chobani,0.2,3,8.4,T-de3bc13f9c,Female,Coles,Darwin,Card,2024-12-05
644493,Bakery,Burgen Traditional Rye Bread | 700g,5.9,5.9,0.841,,Burgen,0.2,3,17.7,T-f500c89b14,Female,Coles,Perth,Cash,2025-02-13
178491,Meat & Seafood,Coles RSPCA Approved Chicken Kebabs With ... 750g,11.0,11.5,15.331,,Coles,0.0,2,22.0,T-2412874891,Female,Coles,Darwin,Online,2025-01-18
708565,Meat & Seafood,Coles Simply BBQ Pack | 1kg,10.5,10.5,10.501,,Coles,0.0,1,10.5,T-488cef9faa,Male,Coles,Perth,Card,2025-04-05
904103,"Dairy, Eggs & Fridge",Coles Kitchen Broccoli Cauliflower & Parmesan S ... 300g,4.0,4.0,1.331,,Coles,0.0,1,4.0,T-0a200296f3,Female,Coles,Canberra,Online,2024-12-21
498364,"Dairy, Eggs & Fridge",Coles Kitchen Braised Beef Sauce | 800g,14.0,14.0,1.751,,Coles,0.0,2,28.0,T-d5c9d3bc02,Male,Coles,Darwin,Cash,2024-12-09
708658,Health & Beauty,Ocean Australia Natural Kids Sunscreen SP ... 120g,25.0,25.0,20.831,,Ocean,0.0,1,25.0,T-fbba181b94,Male,Coles,Brisbane,Card,2025-03-19
336008,Pantry,Wokka Singapore Style Wok Ready Noodles | 440g,2.7,2.7,0.611,,Wokka,0.0,2,5.4,T-3329ea5781,Male,Coles,Brisbane,Cash,2025-04-08
190152,"Dairy, Eggs & Fridge",Australia's Own Soy Milk Barista | 1L,3.5,3.5,3.501,,Australia's Own,0.1,3,10.5,T-05ae5cb5b0,Male,Coles,Brisbane,Voucher,2025-01-09
261056,"Dairy, Eggs & Fridge",Bega Bar-B-Cubes Tasty Cheese | 500g,10.5,10.5,21.001,,Bega,0.0,1,10.5,T-d9ec5a0e38,Male,Coles,Sydney,Card,2024-11-13
778772,"Dairy, Eggs & Fridge",Black Swan Corn Relish Dip | 200g,3.5,4.0,2.001,,Black Swan,0.1,4,14.0,T-c4b8f3e337,Male,Coles,Perth,Card,2025-04-11
693721,Meat & Seafood,Coles No Added Hormone Beef Porterhouse ... 450g,18.0,18.0,40.001,,Coles,0.3,2,36.0,T-a9da374efa,Male,Coles,Brisbane,Cash,2025-02-01
247411,"Dairy, Eggs & Fridge",Australia's Own Unsweetened Organic Almond ... 1L,3.1,3.1,3.101,,Australia's Own,0.1,3,9.3,T-610a50f614,Male,Coles,Adelaide,Cash,2024-10-25
542035,Drinks,Avalanche 99% Sugar Free Chai Latte | 200g,4.4,4.4,2.201,,Avalanche,0.0,5,22.0,T-95b4f0c3c1,Female,Coles,Adelaide,Voucher,2024-11-15
747296,"Dairy, Eggs & Fridge",Activia Low Fat Strawberry Yoghurt 4x125g | 500g,5.75,5.75,1.151,,Active,0.2,4,23.0,T-5f11063636,Male,Coles,Canberra,Online,2024-11-30
327323,Drinks,Bickford's Bitter Lemon Cordial | 750mL,5.0,5.0,6.671,,Bickford's ,0.0,6,30.0,T-4e6d0bb416,Female,Coles,Melbourne,Voucher,2024-11-28
693874,Meat & Seafood,Coles RSPCA Approved Chicken Breast Schnit ... 600g,10.5,10.5,17.501,,Coles,0.3,5,52.5,T-76dbd239d8,Female,Coles,Brisbane,Cash,2025-01-15
659257,"Dairy, Eggs & Fridge",Chobani Greek Yogurt Pouch Strawberry | 140g,2.7,2.7,1.931,,Chobani,0.2,3,8.1,T-cfc29fcf73,Male,Coles,Sydney,Voucher,2025-01-22
135706,Meat & Seafood,Coles Deli RSPCA Approved Chicken Breast ... approx 300g,3.3,3.3,11.001,,Coles,0.0,6,19.8,T-603eabacd0,Male,Coles,Darwin,Card,2024-12-21
926363,Bakery,Breadtop Matcha Custard Bun | 1 each,3.75,3.75,3.751,,Breadtop,0.0,2,7.5,T-5d7d0ff918,Male,Coles,Melbourne,Voucher,2025-04-03
610746,Health & Beauty,Nivea Daily Essentials Wash Cream Gen ... 150mL,13.0,13.0,8.671,,Nivea,0.0,3,39.0,T-c17553e90a,Female,Coles,Brisbane,Voucher,2025-04-13
509124,Health & Beauty,L'Oreal Elnett Normal Strength Hair Spray | 400mL,7.5,7.5,1.881,,L'Oreal,0.0,5,37.5,T-a81875ee06,Male,Coles,Brisbane,Voucher,2025-02-08
394125,"Dairy, Eggs & Fridge",Chobani Fit High Protein Yogurt Pouch Banana | 140g,2.8,2.8,2.001,,Chobani,0.2,5,14.0,T-9213d9112b,Female,Coles,Sydney,Cash,2024-11-13
382133,Meat & Seafood,Coles Deli RSPCA Approved Chicken Breast Keba ... 1 each,1.4,1.4,1.401,,Coles,0.0,5,7.0,T-1162909359,Female,Coles,Canberra,Voucher,2025-04-14
543863,"Dairy, Eggs & Fridge",Chris' Heritage Smoked Gouda & Jalapeno | 170g,7.0,7.0,4.121,,Chris,0.2,6,42.0,T-3f5e802973,Male,Coles,Darwin,Online,2025-03-24
475390,Health & Beauty,Kings Domain MelbourneÂ Hair Shaping Fibre | 85g,16.0,16.0,18.821,,Kings,0.0,4,64.0,T-ff93ed4a93,Male,Coles,Darwin,Online,2024-12-01
369418,"Dairy, Eggs & Fridge",Coles Cheddar Cheese Block | 1kg,9.9,9.9,9.901,,Coles,0.0,5,49.5,T-e5a88f4658,Male,Coles,Brisbane,Voucher,2024-12-24
748585,Bakery,Cakemark Bfree Sweet Potato Wraps | 210g,8.4,8.4,4.001,,Cakemark,0.0,4,33.6,T-963a3576c8,Male,Coles,Hobart,Card,2025-04-22
899605,Health & Beauty,John Frieda Violet Crush Purple Shampoo In ... 250mL,12.0,12.0,4.801,,John,0.1,1,12.0,T-ea617fa01a,Male,Coles,Sydney,Online,2025-03-26
778930,Drinks,Bundaberg Brewed Drink Ginger Beer Diet 4x375mL | 4 pack,7.35,7.35,4.901,,Bundaberg,0.3,5,36.75,T-795ff4bde3,Male,Coles,Canberra,Cash,2025-02-28
695319,"Dairy, Eggs & Fridge",Australia's Own Cholesterol Lowering Milk | 1L,2.8,2.8,2.801,,Australia's Own,0.1,6,16.8,T-c96130fd45,Male,Coles,Canberra,Cash,2025-04-21
973660,Health & Beauty,Pantene Nutrient Blends Shampoo Rosewater | 500mL,15.0,25.0,5.001,,Pantene,0.2,2,30.0,T-5f9b65a8d3,Male,Coles,Sydney,Cash,2025-02-13
488933,"Dairy, Eggs & Fridge",Arnotts Jatz & Tasty Cheese | 33g,3.4,3.4,10.301,,Arnotts,0.1,6,20.4,T-e10fc18090,Female,Coles,Perth,Cash,2025-01-06
752189,Drinks,Bushells Blue Label Tea Bags Teacup | 100 pack,4.5,4.5,4.501,,Bushells Blue,0.0,6,27.0,T-27449a123e,Male,Coles,Darwin,Voucher,2025-03-19
854841,Bakery,Alpine Wholemeal Lower Carb | 600g,7.5,7.5,1.251,,Alpine,0.0,5,37.5,T-dde0c4f8dc,Male,Coles,Perth,Voucher,2025-04-10
531393,"Dairy, Eggs & Fridge",Coles Kitchen Chicken Laksa Soup | 300g,4.0,4.0,1.331,,Coles,0.0,2,8.0,T-6cc19130ca,Female,Coles,Darwin,Online,2025-01-09
873122,"Dairy, Eggs & Fridge",Bulla Creamy Australian Style Yoghurt Vanilla | 160g,2.4,2.4,1.501,,Bulla,0.1,6,14.4,T-587b679c1f,Female,Coles,Sydney,Cash,2024-12-15
167854,Meat & Seafood,Coles Made Easy Bacon Wrapped Chicken Parce ... 600g,10.0,13.0,21.671,,Coles,0.0,3,30.0,T-d58fd08188,Female,Coles,Hobart,Card,2024-10-22
795458,Meat & Seafood,Coles Finest Carbon Neutral Beef Porterhouse ... 370g,18.0,18.0,48.651,,Coles,0.0,3,54.0,T-deb189fbb2,Male,Coles,Canberra,Card,2025-01-24
381018,Health & Beauty,Nivea Daily Essentials Toner Refreshing | 200mL,13.0,13.0,6.501,,Nivea,0.0,6,78.0,T-87a7431ec5,Female,Coles,Canberra,Online,2025-02-08
456671,"Dairy, Eggs & Fridge",Chobani Fit High Protein Greek Yogurt Blueberry | 160g,2.8,2.8,1.751,,Chobani,0.2,4,11.2,T-9321704d86,Male,Coles,Brisbane,Voucher,2024-12-16
208784,"Dairy, Eggs & Fridge",Chobani Greek Yogurt Blueberry | 160g,2.15,2.15,1.341,,Chobani,0.2,1,2.15,T-e2726d5adc,Female,Coles,Hobart,Card,2024-10-24
182373,"Dairy, Eggs & Fridge","400 Gradi Pizza 11"" Margherita | 400g",12.0,12.0,3.001,,400 Grandi,0.5,2,24.0,T-01c543a1f1,Male,Coles,Darwin,Card,2024-12-10
535491,Pantry,Zafarelli Penne Rigati Pasta No 18 | 500g,2.0,2.0,0.401,,Zafarelli,0.2,6,12.0,T-5c4b6e7b07,Female,Coles,Sydney,Card,2025-01-23
693721,Meat & Seafood,Coles No Added Hormone Beef Porterhouse ... 450g,18.0,18.0,40.001,,Coles,0.3,5,90.0,T-e0b677d860,Female,Coles,Darwin,Voucher,2024-11-01
674937,"Dairy, Eggs & Fridge",Chobani No Sugar Added Yogurt Pouch Mixed Berry | 100g,1.5,2.0,2.001,,Chobani,0.2,4,6.0,T-75811ce81b,Female,Coles,Darwin,Card,2025-03-07
688129,"Dairy, Eggs & Fridge",Chobani Greek Yogurt Raspberry | 160g,2.15,2.15,1.341,,Chobani,0.2,6,12.9,T-0190f6d7fb,Male,Coles,Sydney,Online,2025-02-14
726493,"Dairy, Eggs & Fridge",Bega Stringers Original Cheese 8 pack | 160g,7.0,7.0,43.751,,Bega,0.0,5,35.0,T-e33ac6c509,Female,Coles,Sydney,Card,2025-04-05
619147,Bakery,Abe's Bagels Sesame 4 Pack | 360g,5.5,5.5,1.531,,Abe's,0.1,2,11.0,T-61206fa613,Male,Coles,Hobart,Card,2024-10-30
619147,Bakery,Abe's Bagels Sesame 4 Pack | 360g,5.5,5.5,1.531,,Abe's,0.1,5,27.5,T-e097b915c0,Male,Coles,Adelaide,Online,2024-12-04
609347,"Dairy, Eggs & Fridge",Big M Lactose Free Chocolate Milk | 500mL,2.9,2.9,5.801,,Big M,0.3,3,8.7,T-4b23779909,Male,Coles,Sydney,Online,2024-12-01
713557,Drinks,Bickfords Cordial Orange Lemon Lime | 750mL,5.0,5.0,6.671,,Bickford's ,0.1,3,15.0,T-1af3cba32c,Female,Coles,Canberra,Online,2024-11-19
474543,"Dairy, Eggs & Fridge",Black Swan Crafted Caramelised French Onion Dip | 170g,4.6,4.6,2.711,,Black Swan,0.1,6,27.6,T-d9f014d7d2,Male,Coles,Sydney,Card,2024-12-23
774749,"Dairy, Eggs & Fridge",Coles Kitchen Chicken Tikka Bites | 200g,6.5,6.5,3.251,,Coles,0.3,4,26.0,T-de8d601db0,Male,Coles,Hobart,Cash,2024-12-08
701480,Drinks,Bickford's Ginger Beer Cordial | 750mL,5.0,5.0,6.671,,Bickford's ,0.0,5,25.0,T-ca75cb4922,Female,Coles,Adelaide,Cash,2024-11-22
285723,Health & Beauty,Oral B Spiderman Manual Toothbrush 3+Years | 1 pack,2.0,2.0,2.001,,Oral,0.2,6,12.0,T-02660141fe,Male,Coles,Adelaide,Card,2024-12-14
779462,"Dairy, Eggs & Fridge",Chobani Greek Yogurt Coconut | 160g,2.15,2.15,1.341,,Chobani,0.2,4,8.6,T-780fded4eb,Female,Coles,Melbourne,Card,2025-01-11
938791,"Dairy, Eggs & Fridge",Coles Kitchen BBQ Meat Deluxe Pizza | 470g,6.0,6.5,1.381,,Coles,0.0,5,30.0,T-6310144547,Female,Coles,Sydney,Cash,2025-01-07
164827,Health & Beauty,Myaura Body Wash Coconut | 300g,10.0,10.0,3.331,,Myaura,0.0,1,10.0,T-35e2be5f69,Male,Coles,Darwin,Card,2024-12-21
933446,Meat & Seafood,Cleaver's Organic Grass-Fed Beef Porterhouse ... 290g,12.0,12.0,41.381,,Cleaver's,0.0,2,24.0,T-cb46c2d1ed,Female,Coles,Darwin,Card,2024-12-10
520272,Drinks,Bickford's Grape Juice | 1L,6.5,6.5,6.501,,Bickford's ,0.0,2,13.0,T-1742828dff,Male,Coles,Perth,Voucher,2025-04-13
646825,"Dairy, Eggs & Fridge",Coles Dairy Cheese Tasty | 1kg,13.9,13.9,13.901,,Coles,0.0,4,55.6,T-f1a94598df,Female,Coles,Sydney,Card,2024-12-25
967925,"Dairy, Eggs & Fridge",Bega Strong & Bitey Vintage Cheese Block | 250g,7.5,7.5,30.001,,Bega,0.0,3,22.5,T-032610b340,Male,Coles,Brisbane,Voucher,2025-01-13
551252,"Dairy, Eggs & Fridge",Coles Cheese Shredded Tasty Light | 700g,9.5,9.5,13.571,,Coles,0.3,4,38.0,T-247be49cb4,Female,Coles,Brisbane,Online,2025-04-15
722004,Meat & Seafood,Coles Finest Australian Lamb Shanks With ... 1 each,24.0,24.0,24.001,,Coles,0.3,6,144.0,T-f95e429d49,Male,Coles,Adelaide,Card,2024-12-28
604786,Drinks,Bickford's Cranberry Juice Drink | 1L,5.5,5.5,5.501,,Bickford's ,0.0,3,16.5,T-281f9deb7f,Female,Coles,Brisbane,Cash,2025-04-14
855481,Drinks,Avalanche 99% Sugar Free Salted Caramel Drinking Mix | 10 pack,5.5,5.5,0.551,,Avalanche,0.0,3,16.5,T-6d295e4639,Male,Coles,Canberra,Card,2025-01-26
897199,Bakery,Abe's Bagels Low Carb 4 Pack | 360g,5.5,5.5,1.531,,Abe's,0.1,2,11.0,T-2a0a8f565e,Female,Coles,Melbourne,Cash,2025-01-31
457045,"Dairy, Eggs & Fridge",Ashgrove Tasmanian Vintage Cheddar Wineglass Bay | 140g,6.5,6.5,46.431,,Ashgrove,0.2,2,13.0,T-2c07ef5a41,Male,Coles,Perth,Card,2025-03-07
897199,Bakery,Abe's Bagels Low Carb 4 Pack | 360g,5.5,5.5,1.531,,Abe's,0.1,3,16.5,T-caba0e212b,Male,Coles,Darwin,Online,2025-04-10
616240,Drinks,Arizona Green Iced Tea | 1.5L,3.95,3.95,2.631,,Arizona,0.0,5,19.75,T-f07c8ec9d2,Male,Coles,Perth,Online,2024-12-28
629349,Bakery,Burgen Soy & Linseed Bread | 700g,5.9,5.9,0.841,,Burgen,0.2,1,5.9,T-02bf32ef07,Female,Coles,Adelaide,Online,2025-01-27
436056,"Dairy, Eggs & Fridge",Chris' Heritage Vintage Cheddar & Caramelised ... 170g,7.0,7.0,4.121,,Chris,0.2,5,35.0,T-8cbdd21b8d,Female,Coles,Hobart,Voucher,2024-11-18
546552,Bakery,Abbott's Bakery Harvest Seeds And Grain Bread | 750g,4.9,4.9,0.651,,Abbott's,0.0,4,19.6,T-c48c4eeb37,Male,Coles,Canberra,Voucher,2025-03-03
228681,"Dairy, Eggs & Fridge",Australia's Own A2 Protein Full Cream Milk | 1L,2.8,2.8,2.801,,Australia's Own,0.1,3,8.4,T-46913bd74e,Male,Coles,Adelaide,Voucher,2025-03-08
313210,Health & Beauty,Nair Precision Easiwax Wax Strips For Face & ... 20 pack,9.0,9.0,0.451,,Nair,0.0,5,45.0,T-b88502f660,Female,Coles,Perth,Online,2025-03-03
615622,"Dairy, Eggs & Fridge",Coles Cheese Bites Chorizo & Mini Preztels | 50g,3.5,3.5,7.001,,Coles,0.0,3,10.5,T-359cf783d1,Male,Coles,Darwin,Voucher,2024-12-07
323175,"Dairy, Eggs & Fridge",Coles Perform Build Butter Chicken | 400g,9.0,10.0,2.501,,Coles,0.0,1,9.0,T-657044dea6,Male,Coles,Hobart,Card,2025-01-21
485697,"Dairy, Eggs & Fridge",Chobani Fit High Protein Greek Yogurt Pouch Tropical | 140g,2.8,2.8,2.001,,Chobani,0.2,5,14.0,T-5419ff2deb,Female,Coles,Darwin,Voucher,2025-01-16
427353,Meat & Seafood,Cleaver's Organic Grass-Fed Premium Beef Mince | 500g,14.0,14.0,28.001,,Cleaver's,0.0,2,28.0,T-e07393b5ad,Female,Coles,Canberra,Card,2025-01-17
195605,Drinks,Bundaberg Brewed Drink Sarsaparilla 4x375mL | 4 pack,7.35,7.35,4.901,,Bundaberg,0.3,6,44.1,T-c58f69cdf7,Male,Coles,Brisbane,Voucher,2025-03-29
199747,Health & Beauty,Nivea Sun Sensitive Protect SPF50 Sunscreen L ... 200mL,21.5,21.5,10.751,,Nivea,0.0,3,64.5,T-3e00827285,Female,Coles,Brisbane,Card,2025-04-16
208784,"Dairy, Eggs & Fridge",Chobani Greek Yogurt Blueberry | 160g,2.15,2.15,1.341,,Chobani,0.2,6,12.9,T-1032580d88,Female,Coles,Darwin,Card,2024-11-13
996788,Drinks,Bundaberg Brewed Drink Guava 4x375mL | 4 pack,7.35,7.35,4.901,,Bundaberg,0.3,6,44.1,T-c71fa46292,Male,Coles,Melbourne,Card,2024-11-15
509001,Health & Beauty,L'Oreal Men Expert Moisturiser Magnesium ... 50mL,10.8,10.8,21.601,,L'Oreal,0.0,3,32.4,T-587d54a911,Female,Coles,Darwin,Card,2025-03-07
255493,"Dairy, Eggs & Fridge",Chobani No Sugar Added Yogurt Pouch Vanilla | 100g,1.5,2.0,2.001,,Chobani,0.2,2,3.0,T-6256ff0eb4,Female,Coles,Adelaide,Card,2025-04-08
520659,"Dairy, Eggs & Fridge",Chobani Fit High Protein Greek Yogurt Vanilla | 160g,2.8,2.8,1.751,,Chobani,0.2,3,8.4,T-05f407f988,Female,Coles,Darwin,Online,2025-02-18
249432,Bakery,Cadbury Raspberry Mini Rolls 5 pack | 130g,6.0,6.0,4.621,,Cadbury,0.1,2,12.0,T-45e94c4583,Female,Coles,Canberra,Card,2025-01-10
760571,"Dairy, Eggs & Fridge",Chobani Greek Yogurt Pouch Blueberry | 140g,2.7,2.7,1.931,,Chobani,0.2,3,8.1,T-34215d0040,Male,Coles,Perth,Online,2024-10-23
471697,"Dairy, Eggs & Fridge",Bega Dairy Natural Tasty Cheese Slices 30 Pack | 500g,10.0,10.0,20.001,,Bega,0.0,2,20.0,T-32cae8c1c9,Male,Coles,Brisbane,Cash,2025-03-31
979170,Bakery,Breadtop Chocolate Ganache Bun | 1 each,3.75,3.75,3.751,,Breadtop,0.0,2,7.5,T-069e81c9a9,Female,Coles,Brisbane,Cash,2024-10-28
525345,Drinks,Bickford's Lime Cordial | 750mL,5.0,5.0,6.671,,Bickford's ,0.0,6,30.0,T-31cad5a844,Female,Coles,Canberra,Online,2024-12-10
141470,"Dairy, Eggs & Fridge",Babushka's Probiotic Kefir Yoghurt Mango | 750g,4.7,4.7,0.631,,Babushka's Probiotic Kefir,0.1,1,4.7,T-b2aa57e783,Male,Coles,Melbourne,Card,2025-03-14
574017,Bakery,Bakery Du Jour Vegan Croissant 3 Pack | 168g,2.25,2.25,1.341,,Bakery,0.1,4,9.0,T-93b69e90cd,Male,Coles,Perth,Card,2025-04-05
590450,Meat & Seafood,Coles Graze Grass Fed Beef Meatballs | 420g,7.5,7.5,17.861,,Coles,0.3,3,22.5,T-1a2d28ef1c,Female,Coles,Sydney,Cash,2024-12-20
873122,"Dairy, Eggs & Fridge",Bulla Creamy Australian Style Yoghurt Vanilla | 160g,2.4,2.4,1.501,,Bulla,0.1,6,14.4,T-71384d0092,Female,Coles,Canberra,Online,2025-03-11
908606,"Dairy, Eggs & Fridge",Bulla Sour Cream | 200mL,3.7,3.7,1.851,,Bulla,0.1,3,11.1,T-b19ba7fbeb,Female,Coles,Melbourne,Card,2025-03-02
574538,Health & Beauty,KOi Bergamot & Magnolia Body Lotion | 400mL,6.0,6.0,1.501,,KOi,0.0,2,12.0,T-406bcb1cc1,Female,Coles,Sydney,Online,2024-12-23
536137,Drinks,Boost Energy Lift Juice Chilled | 1L,6.2,6.2,6.201,,Boost,0.0,3,18.6,T-4104e0fc6f,Male,Coles,Sydney,Card,2024-11-15
